Indicator,Year,Values,State,LGA,Months
Penta 1 Coverage,2018,68.9,Osun,Irepodun,NA
Penta 1 Coverage,2018,57.3,Osun,Irewole,NA
Penta 1 Coverage,2018,64.3,Osun,Isokan,NA
Penta 1 Coverage,2018,70.3,Osun,Iwo,NA
Penta 1 Coverage,2018,70.9,Osun,Obokun,NA
Penta 1 Coverage,2018,80.8,Osun,Odo Otin,NA
Penta 1 Coverage,2018,45,Osun,Ola-Oluwa,NA
Penta 1 Coverage,2018,64.5,Osun,Olorunda,NA
Penta 1 Coverage,2018,67.6,Osun,Oriade,NA
Penta 1 Coverage,2018,77.8,Osun,Orolu,NA
Penta 1 Coverage,2018,65.7,Osun,Osogbo,NA
Penta 1 Coverage,2018,99.3,Oyo,Afijio,NA
Penta 1 Coverage,2018,83.4,Oyo,Akinyele,NA
Penta 1 Coverage,2018,73.9,Oyo,Atiba,NA
Penta 1 Coverage,2018,81.2,Oyo,Atisbo,NA
Penta 1 Coverage,2018,96.7,Oyo,Egbeda,NA
Penta 1 Coverage,2018,107.1,Oyo,Ibadan North East,NA
Penta 1 Coverage,2018,53.1,Oyo,Ibadan North,NA
Penta 1 Coverage,2018,92.5,Oyo,Ibadan North West,NA
Penta 1 Coverage,2018,95.1,Oyo,Ibadan South East,NA
Penta 1 Coverage,2018,71.6,Oyo,Ibadan South West,NA
Penta 1 Coverage,2018,58.8,Oyo,Ibarapa Central,NA
Penta 1 Coverage,2018,41.9,Oyo,Ibarapa East,NA
Penta 1 Coverage,2018,39.1,Oyo,Ibarapa North,NA
Penta 1 Coverage,2018,102.3,Oyo,Ido,NA
Penta 1 Coverage,2018,102.7,Oyo,Irepo,NA
Penta 1 Coverage,2018,84.9,Oyo,Iseyin,NA
Penta 1 Coverage,2018,37.8,Oyo,Itesiwaju,NA
Penta 1 Coverage,2018,86.7,Oyo,Iwajowa,NA
Penta 1 Coverage,2018,20.7,Oyo,Kajola,NA
Penta 1 Coverage,2018,88.9,Oyo,Lagelu,NA
Penta 1 Coverage,2018,90.7,Oyo,Ogbomosho North,NA
Penta 1 Coverage,2018,89.1,Oyo,Ogbomosho South,NA
Penta 1 Coverage,2018,92.7,Oyo,Ogo Oluwa,NA
Penta 1 Coverage,2018,93.6,Oyo,Olorunsogo,NA
Penta 1 Coverage,2018,92.5,Oyo,Oluyole,NA
Penta 1 Coverage,2018,69.2,Oyo,Ona Ara,NA
Penta 1 Coverage,2018,85.4,Oyo,Orelope,NA
Penta 1 Coverage,2018,89,Oyo,Ori Ire,NA
Penta 1 Coverage,2018,94.8,Oyo,Oyo East,NA
Penta 1 Coverage,2018,86.7,Oyo,Oyo West,NA
Penta 1 Coverage,2018,78.1,Oyo,Saki East,NA
Penta 1 Coverage,2018,60.4,Oyo,Saki West,NA
Penta 1 Coverage,2018,87.8,Oyo,Surulere,NA
Penta 1 Coverage,2018,71.7,Plateau,Barkin Ladi,NA
Penta 1 Coverage,2018,93.6,Plateau,Bassa,NA
Penta 1 Coverage,2018,71.2,Plateau,Bokkos,NA
Penta 1 Coverage,2018,56.9,Plateau,Jos East,NA
Penta 1 Coverage,2018,94.8,Plateau,Jos North,NA
Penta 1 Coverage,2018,66.3,Plateau,Jos South,NA
Penta 1 Coverage,2018,73.9,Plateau,Kanam,NA
Penta 1 Coverage,2018,61.9,Plateau,Kanke,NA
Penta 1 Coverage,2018,87.3,Plateau,Langtang North,NA
Penta 1 Coverage,2018,77.8,Plateau,Langtang South,NA
Penta 1 Coverage,2018,79.1,Plateau,Mangu,NA
Penta 1 Coverage,2018,80.5,Plateau,Mikang,NA
Penta 1 Coverage,2018,72,Plateau,Pankshin,NA
Penta 1 Coverage,2018,92.5,Plateau,Qua'an Pan,NA
Penta 1 Coverage,2018,57.7,Plateau,Riyom,NA
Penta 1 Coverage,2018,90.8,Plateau,Shendam,NA
Penta 1 Coverage,2018,87.4,Plateau,Wase,NA
Penta 1 Coverage,2018,88.5,Rivers,Abua/Odual,NA
Penta 1 Coverage,2018,89.4,Rivers,Ahoada East,NA
Penta 1 Coverage,2018,82.1,Rivers,Ahoada West,NA
Penta 1 Coverage,2018,77.5,Rivers,Akuku Toru,NA
Penta 1 Coverage,2018,91.9,Rivers,Andoni,NA
Penta 1 Coverage,2018,76.3,Rivers,Asari-Toru,NA
Penta 1 Coverage,2018,87.1,Rivers,Bonny,NA
Penta 1 Coverage,2018,100.2,Rivers,Degema,NA
Penta 1 Coverage,2018,113.9,Rivers,Eleme,NA
Penta 1 Coverage,2018,107.2,Rivers,Emohua,NA
Penta 1 Coverage,2018,108.7,Rivers,Etche,NA
Penta 1 Coverage,2018,100.9,Rivers,Gokana,NA
Penta 1 Coverage,2018,120.5,Rivers,Ikwerre,NA
Penta 1 Coverage,2018,103.3,Rivers,Khana,NA
Penta 1 Coverage,2018,109.8,Rivers,Obio/Akpor,NA
Penta 1 Coverage,2018,65.5,Rivers,Ogba/Egbema/Ndoni,NA
Penta 1 Coverage,2018,124.1,Rivers,Ogu/Bolo,NA
Penta 1 Coverage,2018,109.6,Rivers,Okrika,NA
Penta 1 Coverage,2018,111.8,Rivers,Omumma,NA
Penta 1 Coverage,2018,96.8,Rivers,Opobo/Nkoro,NA
Penta 1 Coverage,2018,114.8,Rivers,Oyigbo,NA
Penta 1 Coverage,2018,78.5,Rivers,Port-Harcourt,NA
Penta 1 Coverage,2018,109.7,Rivers,Tai,NA
Penta 1 Coverage,2018,84.1,Sokoto,Binji,NA
Penta 1 Coverage,2018,45.7,Sokoto,Bodinga,NA
Penta 1 Coverage,2018,76.4,Sokoto,Dange-Shuni,NA
Penta 1 Coverage,2018,82.2,Sokoto,Gada,NA
Penta 1 Coverage,2018,68,Sokoto,Goronyo,NA
Penta 1 Coverage,2018,96.2,Sokoto,Gudu,NA
Penta 1 Coverage,2018,88.7,Sokoto,Gwadabawa,NA
Penta 1 Coverage,2018,108.3,Sokoto,Illela,NA
Penta 1 Coverage,2018,83.9,Sokoto,Isa,NA
Penta 1 Coverage,2018,57.9,Sokoto,Kebbe,NA
Penta 1 Coverage,2018,79.8,Sokoto,Kware,NA
Penta 1 Coverage,2018,90.8,Sokoto,Rabah,NA
Penta 1 Coverage,2018,105.4,Sokoto,Sabon Birni,NA
Penta 1 Coverage,2018,67,Sokoto,Shagari,NA
Penta 1 Coverage,2018,100.2,Sokoto,Silame,NA
Penta 1 Coverage,2018,61.5,Sokoto,Sokoto North,NA
Penta 1 Coverage,2018,73.9,Sokoto,Sokoto South,NA
Penta 1 Coverage,2018,92.8,Sokoto,Tambuwal,NA
Penta 1 Coverage,2018,100,Sokoto,Tangaza,NA
Penta 1 Coverage,2018,82.2,Sokoto,Tureta,NA
Penta 1 Coverage,2018,105.7,Sokoto,Wamako,NA
Penta 1 Coverage,2018,81.5,Sokoto,Wurno,NA
Penta 1 Coverage,2018,101.8,Sokoto,Yabo,NA
Penta 1 Coverage,2018,133.6,Taraba,Ardo-Kola,NA
Penta 1 Coverage,2018,98,Taraba,Bali,NA
Penta 1 Coverage,2018,106.6,Taraba,Donga,NA
Penta 1 Coverage,2018,100.8,Taraba,Gashaka,NA
Penta 1 Coverage,2018,105.7,Taraba,Gassol,NA
Penta 1 Coverage,2018,112.5,Taraba,Ibi,NA
Penta 1 Coverage,2018,103.2,Taraba,Jalingo,NA
Penta 1 Coverage,2018,95.5,Taraba,Karim-Lamido,NA
Penta 1 Coverage,2018,73.6,Taraba,Kurmi,NA
Penta 1 Coverage,2018,90.3,Taraba,Lau,NA
Penta 1 Coverage,2018,92.8,Taraba,Sardauna,NA
Penta 1 Coverage,2018,103.8,Taraba,Takum,NA
Penta 1 Coverage,2018,98.3,Taraba,Ussa,NA
Penta 1 Coverage,2018,74.8,Taraba,Wukari,NA
Penta 1 Coverage,2018,94.1,Taraba,Yorro,NA
Penta 1 Coverage,2018,117.3,Taraba,Zing,NA
Penta 1 Coverage,2018,84.2,Yobe,Bade,NA
Penta 1 Coverage,2018,97.2,Yobe,Busari,NA
Penta 1 Coverage,2018,133.3,Yobe,Damaturu,NA
Penta 1 Coverage,2018,120.8,Yobe,Fika,NA
Penta 1 Coverage,2018,71,Yobe,Fune,NA
Penta 1 Coverage,2018,85.4,Yobe,Geidam,NA
Penta 1 Coverage,2018,87.2,Yobe,Gujba,NA
Penta 1 Coverage,2018,98.3,Yobe,Gulani,NA
Penta 1 Coverage,2018,71.8,Yobe,Jakusko,NA
Penta 1 Coverage,2018,114.6,Yobe,Karasuwa,NA
Penta 1 Coverage,2018,78.5,Yobe,Machina,NA
Penta 1 Coverage,2018,137.8,Yobe,Nangere,NA
Penta 1 Coverage,2018,119.7,Yobe,Nguru,NA
Penta 1 Coverage,2018,140.8,Yobe,Potiskum,NA
Penta 1 Coverage,2018,98.8,Yobe,Tarmuwa,NA
Penta 1 Coverage,2018,56.5,Yobe,Yunusari,NA
Penta 1 Coverage,2018,108.9,Yobe,Yusufari,NA
Penta 1 Coverage,2018,97.3,Zamfara,Anka,NA
Penta 1 Coverage,2018,98.7,Zamfara,Bakura,NA
Penta 1 Coverage,2018,112.1,Zamfara,Birnin Magaji,NA
Penta 1 Coverage,2018,106.3,Zamfara,Bukkuyum,NA
Penta 1 Coverage,2018,112.7,Zamfara,Bungudu,NA
Penta 1 Coverage,2018,92.6,Zamfara,Gummi,NA
Penta 1 Coverage,2018,63.8,Zamfara,Gusau,NA
Penta 1 Coverage,2018,83.5,Zamfara,Kaura Namoda,NA
Penta 1 Coverage,2018,105.2,Zamfara,Maradun,NA
Penta 1 Coverage,2018,86.5,Zamfara,Maru,NA
Penta 1 Coverage,2018,89.9,Zamfara,Shinkafi,NA
Penta 1 Coverage,2018,96,Zamfara,Talata Mafara,NA
Penta 1 Coverage,2018,96.9,Zamfara,Tsafe,NA
Penta 1 Coverage,2018,85.7,Zamfara,Zurmi,NA
Penta 1 Coverage,2019,78.4,Abia,State level data,NA
Penta 1 Coverage,2019,111.4,Adamawa,State level data,NA
Penta 1 Coverage,2019,75.5,Akwa-Ibom,State level data,NA
Penta 1 Coverage,2019,67,Anambra,State level data,NA
Penta 1 Coverage,2019,84.5,Bauchi,State level data,NA
Penta 1 Coverage,2019,69.6,Benue,State level data,NA
Penta 1 Coverage,2019,121,Borno,State level data,NA
Penta 1 Coverage,2019,30.6,Bayelsa,State level data,NA
Penta 1 Coverage,2019,92.3,Cross River,State level data,NA
Penta 1 Coverage,2019,86.5,Delta,State level data,NA
Penta 1 Coverage,2019,79.2,Ebonyi,State level data,NA
Penta 1 Coverage,2019,61.6,Edo,State level data,NA
Penta 1 Coverage,2019,38.1,Ekiti,State level data,NA
Penta 1 Coverage,2019,74.8,Enugu,State level data,NA
Penta 1 Coverage,2019,122,Federal Capital Territory,State level data,NA
Penta 1 Coverage,2019,100.6,Gombe,State level data,NA
Penta 1 Coverage,2019,84,Imo,State level data,NA
Penta 1 Coverage,2019,110.6,Jigawa,State level data,NA
Penta 1 Coverage,2019,106,Kaduna,State level data,NA
Penta 1 Coverage,2019,125.2,Kebbi,State level data,NA
Penta 1 Coverage,2019,90.7,Kano,State level data,NA
Penta 1 Coverage,2019,109.1,Kogi,State level data,NA
Penta 1 Coverage,2019,95,Katsina,State level data,NA
Penta 1 Coverage,2019,91.5,Kwara,State level data,NA
Penta 1 Coverage,2019,78.6,Lagos,State level data,NA
Penta 1 Coverage,2019,109.9,Nasarawa,State level data,NA
Penta 1 Coverage,2019,88,Federal Government,State level data,NA
Penta 1 Coverage,2019,97.6,Niger,State level data,NA
Penta 1 Coverage,2019,89.6,Ogun,State level data,NA
Penta 1 Coverage,2019,73.3,Ondo,State level data,NA
Penta 1 Coverage,2019,65.7,Osun,State level data,NA
Penta 1 Coverage,2019,80,Oyo,State level data,NA
Penta 1 Coverage,2019,82.5,Plateau,State level data,NA
Penta 1 Coverage,2019,97.4,Rivers,State level data,NA
Penta 1 Coverage,2019,76.6,Sokoto,State level data,NA
Penta 1 Coverage,2019,101,Taraba,State level data,NA
Penta 1 Coverage,2019,97.1,Yobe,State level data,NA
Penta 1 Coverage,2019,85,Zamfara,State level data,NA
Penta 1 Coverage,2019,115.1,Abia,Aba North,NA
Penta 1 Coverage,2019,83.9,Abia,Aba South,NA
Penta 1 Coverage,2019,63.8,Abia,Arochukwu,NA
Penta 1 Coverage,2019,62.5,Abia,Bende,NA
Penta 1 Coverage,2019,53.5,Abia,Ikwuano,NA
Penta 1 Coverage,2019,115.1,Abia,Isiala-Ngwa North,NA
Penta 1 Coverage,2019,94.2,Abia,Isiala-Ngwa South,NA
Penta 1 Coverage,2019,62.2,Abia,Isuikwuato,NA
Penta 1 Coverage,2019,78.4,Abia,Obi Nwga,NA
Penta 1 Coverage,2019,59.8,Abia,Ohafia,NA
Penta 1 Coverage,2019,79.3,Abia,Osisioma Ngwa,NA
Penta 1 Coverage,2019,71.9,Abia,Ugwunagbo,NA
Penta 1 Coverage,2019,123.1,Abia,Ukwa East,NA
Penta 1 Coverage,2019,88.6,Abia,Ukwa West,NA
Penta 1 Coverage,2019,81.8,Abia,Umuahia North,NA
Penta 1 Coverage,2019,64.6,Abia,Umuahia South,NA
Penta 1 Coverage,2019,74.3,Abia,Umunneochi,NA
Penta 1 Coverage,2019,109.9,Adamawa,Demsa,NA
Penta 1 Coverage,2019,116.9,Adamawa,Fufore,NA
Penta 1 Coverage,2019,121.8,Adamawa,Ganye,NA
Penta 1 Coverage,2019,110.5,Adamawa,Girei,NA
Penta 1 Coverage,2019,104.7,Adamawa,Gombi,NA
Penta 1 Coverage,2019,75.5,Adamawa,Guyuk,NA
Penta 1 Coverage,2019,108.6,Adamawa,Hong,NA
Penta 1 Coverage,2019,119.8,Adamawa,Jada,NA
Penta 1 Coverage,2019,111.2,Adamawa,Lamurde,NA
Penta 1 Coverage,2019,89.1,Adamawa,Madagali,NA
Penta 1 Coverage,2019,113.5,Adamawa,Maiha,NA
Penta 1 Coverage,2019,102.2,Adamawa,Mayo-Belwa,NA
Penta 1 Coverage,2019,119.3,Adamawa,Michika,NA
Penta 1 Coverage,2019,101.6,Adamawa,Mubi North,NA
Penta 1 Coverage,2019,179.7,Adamawa,Mubi South,NA
Penta 1 Coverage,2019,84.7,Adamawa,Numan,NA
Penta 1 Coverage,2019,93.8,Adamawa,Shelleng,NA
Penta 1 Coverage,2019,105.2,Adamawa,Song,NA
Penta 1 Coverage,2019,193,Adamawa,Toungo,NA
Penta 1 Coverage,2019,118.7,Adamawa,Yola North,NA
Penta 1 Coverage,2019,112.7,Adamawa,Yola South,NA
Penta 1 Coverage,2019,98.1,Akwa-Ibom,Abak,NA
Penta 1 Coverage,2019,89.2,Akwa-Ibom,Eastern Obolo,NA
Penta 1 Coverage,2019,74.5,Akwa-Ibom,Eket,NA
Penta 1 Coverage,2019,73.8,Akwa-Ibom,Esit Eket,NA
Penta 1 Coverage,2019,31.8,Akwa-Ibom,Essien Udim,NA
Penta 1 Coverage,2019,68.1,Akwa-Ibom,Etim Ekpo,NA
Penta 1 Coverage,2019,84.4,Akwa-Ibom,Etinan,NA
Penta 1 Coverage,2019,93.4,Akwa-Ibom,Ibeno,NA
Penta 1 Coverage,2019,67.1,Akwa-Ibom,Ibesikpo Asutan,NA
Penta 1 Coverage,2019,71,Akwa-Ibom,Ibiono Ibom,NA
Penta 1 Coverage,2019,83.1,Akwa-Ibom,Ika,NA
Penta 1 Coverage,2019,87.9,Akwa-Ibom,Ikono,NA
Penta 1 Coverage,2019,91.3,Akwa-Ibom,Ikot Abasi,NA
Penta 1 Coverage,2019,73.5,Akwa-Ibom,Ikot Ekpene,NA
Penta 1 Coverage,2019,76.3,Akwa-Ibom,Ini,NA
Penta 1 Coverage,2019,85.3,Akwa-Ibom,Itu,NA
Penta 1 Coverage,2019,79.9,Akwa-Ibom,Mbo,NA
Penta 1 Coverage,2019,102.1,Akwa-Ibom,Mkpat Enin,NA
Penta 1 Coverage,2019,90.3,Akwa-Ibom,Nsit Atai,NA
Penta 1 Coverage,2019,87.3,Akwa-Ibom,Nsit Ibom,NA
Penta 1 Coverage,2019,53.4,Akwa-Ibom,Nsit Ubium,NA
Penta 1 Coverage,2019,75.1,Akwa-Ibom,Obot Akara,NA
Penta 1 Coverage,2019,79.8,Akwa-Ibom,Okobo,NA
Penta 1 Coverage,2019,99.2,Akwa-Ibom,Onna,NA
Penta 1 Coverage,2019,80.8,Akwa-Ibom,Oron,NA
Penta 1 Coverage,2019,66.3,Akwa-Ibom,Oruk Anam,NA
Penta 1 Coverage,2019,30.7,Akwa-Ibom,Udung Uko,NA
Penta 1 Coverage,2019,69.7,Akwa-Ibom,Ukanafun,NA
Penta 1 Coverage,2019,77.5,Akwa-Ibom,Uruan,NA
Penta 1 Coverage,2019,65.2,Akwa-Ibom,Urue-Offong/Oruko,NA
Penta 1 Coverage,2019,62.7,Akwa-Ibom,Uyo,NA
Penta 1 Coverage,2019,71.5,Anambra,Aguata,NA
Penta 1 Coverage,2019,72.8,Anambra,Anambra East,NA
Penta 1 Coverage,2019,30.1,Anambra,Anambra West,NA
Penta 1 Coverage,2019,51.6,Anambra,Anaocha,NA
Penta 1 Coverage,2019,94.7,Anambra,Awka North,NA
Penta 1 Coverage,2019,108.2,Anambra,Awka South,NA
Penta 1 Coverage,2019,76.8,Anambra,Ayamelum,NA
Penta 1 Coverage,2019,46.3,Anambra,Dunukofia,NA
Penta 1 Coverage,2019,37,Anambra,Ekwusigo,NA
Penta 1 Coverage,2019,74.8,Anambra,Idemili North,NA
Penta 1 Coverage,2019,55.8,Anambra,Idemili South,NA
Penta 1 Coverage,2019,58.3,Anambra,Ihiala,NA
Penta 1 Coverage,2019,39.9,Anambra,Njikoka,NA
Penta 1 Coverage,2019,77.3,Anambra,Nnewi North,NA
Penta 1 Coverage,2019,118.1,Anambra,Nnewi South,NA
Penta 1 Coverage,2019,52.2,Anambra,Ogbaru,NA
Penta 1 Coverage,2019,142.1,Anambra,Onitsha North,NA
Penta 1 Coverage,2019,75.8,Anambra,Onitsha South,NA
Penta 1 Coverage,2019,47.8,Anambra,Orumba North,NA
Penta 1 Coverage,2019,41.8,Anambra,Orumba South,NA
Penta 1 Coverage,2019,59.9,Anambra,Oyi,NA
Penta 1 Coverage,2019,75.8,Bauchi,Alkaleri,NA
Penta 1 Coverage,2019,105.8,Bauchi,Bauchi,NA
Penta 1 Coverage,2019,98.2,Bauchi,Bogoro,NA
Penta 1 Coverage,2019,88.8,Bauchi,Dambam,NA
Penta 1 Coverage,2019,85.2,Bauchi,Darazo,NA
Penta 1 Coverage,2019,110.5,Bauchi,Dass,NA
Penta 1 Coverage,2019,64.1,Bauchi,Gamawa,NA
Penta 1 Coverage,2019,101.3,Bauchi,Ganjuwa,NA
Penta 1 Coverage,2019,94.1,Bauchi,Giade,NA
Penta 1 Coverage,2019,63,Bauchi,Itas/Gadau,NA
Penta 1 Coverage,2019,59.2,Bauchi,Jama'are,NA
Penta 1 Coverage,2019,72.6,Bauchi,Katagum,NA
Penta 1 Coverage,2019,90.6,Bauchi,Kirfi,NA
Penta 1 Coverage,2019,65.8,Bauchi,Misau,NA
Penta 1 Coverage,2019,74.6,Bauchi,Ningi,NA
Penta 1 Coverage,2019,63.4,Bauchi,Shira,NA
Penta 1 Coverage,2019,91.1,Bauchi,Tafawa-Balewa,NA
Penta 1 Coverage,2019,109,Bauchi,Toro,NA
Penta 1 Coverage,2019,85.5,Bauchi,Warji,NA
Penta 1 Coverage,2019,94.1,Bauchi,Zaki,NA
Penta 1 Coverage,2019,50.7,Benue,Ado,NA
Penta 1 Coverage,2019,72.8,Benue,Agatu,NA
Penta 1 Coverage,2019,60.8,Benue,Apa,NA
Penta 1 Coverage,2019,84.1,Benue,Buruku,NA
Penta 1 Coverage,2019,50,Benue,Gboko,NA
Penta 1 Coverage,2019,27.1,Benue,Guma,NA
Penta 1 Coverage,2019,60.5,Benue,Gwer East,NA
Penta 1 Coverage,2019,97.4,Benue,Gwer West,NA
Penta 1 Coverage,2019,55.8,Benue,Katsina-Ala,NA
Penta 1 Coverage,2019,50.8,Benue,Konshisha,NA
Penta 1 Coverage,2019,71.1,Benue,Kwande,NA
Penta 1 Coverage,2019,104.4,Benue,Logo,NA
Penta 1 Coverage,2019,89.8,Benue,Makurdi,NA
Penta 1 Coverage,2019,97.8,Benue,Obi,NA
Penta 1 Coverage,2019,64.6,Benue,Ogbadibo,NA
Penta 1 Coverage,2019,79.2,Benue,Ohimini,NA
Penta 1 Coverage,2019,105,Benue,Oju,NA
Penta 1 Coverage,2019,89.8,Benue,Okpokwu,NA
Penta 1 Coverage,2019,66,Benue,Otukpo,NA
Penta 1 Coverage,2019,70.5,Benue,Tarka,NA
Penta 1 Coverage,2019,68.3,Benue,Ukum,NA
Penta 1 Coverage,2019,71.9,Benue,Ushongo,NA
Penta 1 Coverage,2019,59.4,Benue,Vandeikya,NA
Penta 1 Coverage,2019,217.5,Borno,Askira/Uba,NA
Penta 1 Coverage,2019,37.7,Borno,Bama,NA
Penta 1 Coverage,2019,191.5,Borno,Bayo,NA
Penta 1 Coverage,2019,261.4,Borno,Biu,NA
Penta 1 Coverage,2019,210.7,Borno,Chibok,NA
Penta 1 Coverage,2019,60.2,Borno,Damboa,NA
Penta 1 Coverage,2019,87.8,Borno,Dikwa,NA
Penta 1 Coverage,2019,92.8,Borno,Gubio,NA
Penta 1 Coverage,2019,85.9,Borno,Gwoza,NA
Penta 1 Coverage,2019,148.3,Borno,Hawul,NA
Penta 1 Coverage,2019,296.9,Borno,Jere,NA
Penta 1 Coverage,2019,93.5,Borno,Kaga,NA
Penta 1 Coverage,2019,83.5,Borno,Kala/Balge,NA
Penta 1 Coverage,2019,154.1,Borno,Konduga,NA
Penta 1 Coverage,2019,408.9,Borno,Kwaya Kusar,NA
Penta 1 Coverage,2019,112.9,Borno,Mafa,NA
Penta 1 Coverage,2019,110.3,Borno,Magumeri,NA
Penta 1 Coverage,2019,118.6,Borno,Maiduguri,NA
Penta 1 Coverage,2019,78.1,Borno,Mobbar,NA
Penta 1 Coverage,2019,352,Borno,Monguno,NA
Penta 1 Coverage,2019,60.1,Borno,Ngala,NA
Penta 1 Coverage,2019,49.2,Borno,Nganzai,NA
Penta 1 Coverage,2019,249,Borno,Shani,NA
Penta 1 Coverage,2019,25.1,Bayelsa,Brass,NA
Penta 1 Coverage,2019,20.7,Bayelsa,Ekeremor,NA
Penta 1 Coverage,2019,18.4,Bayelsa,Kolokuma/Opokuma,NA
Penta 1 Coverage,2019,43.6,Bayelsa,Nembe,NA
Penta 1 Coverage,2019,25.3,Bayelsa,Ogbia,NA
Penta 1 Coverage,2019,20.8,Bayelsa,Sagbama,NA
Penta 1 Coverage,2019,15.2,Bayelsa,Southern Ijaw,NA
Penta 1 Coverage,2019,60.9,Bayelsa,Yenagoa,NA
Penta 1 Coverage,2019,101.5,Cross River,Abi,NA
Penta 1 Coverage,2019,101,Cross River,Akamkpa,NA
Penta 1 Coverage,2019,83.6,Cross River,Akpabuyo,NA
Penta 1 Coverage,2019,179.5,Cross River,Bakassi,NA
Penta 1 Coverage,2019,91.2,Cross River,Bekwarra,NA
Penta 1 Coverage,2019,99.6,Cross River,Biase,NA
Penta 1 Coverage,2019,104.2,Cross River,Boki,NA
Penta 1 Coverage,2019,96.6,Cross River,Calabar Municipal,NA
Penta 1 Coverage,2019,107.1,Cross River,Calabar South,NA
Penta 1 Coverage,2019,100.4,Cross River,Etung,NA
Penta 1 Coverage,2019,68.8,Cross River,Ikom,NA
Penta 1 Coverage,2019,84.1,Cross River,Obanliku,NA
Penta 1 Coverage,2019,35.5,Cross River,Obubra,NA
Penta 1 Coverage,2019,96.5,Cross River,Obudu,NA
Penta 1 Coverage,2019,113.2,Cross River,Odukpani,NA
Penta 1 Coverage,2019,108,Cross River,Ogoja,NA
Penta 1 Coverage,2019,105.8,Cross River,Yakurr,NA
Penta 1 Coverage,2019,62.3,Cross River,Yala,NA
Penta 1 Coverage,2019,103.3,Delta,Aniocha North,NA
Penta 1 Coverage,2019,93.2,Delta,Aniocha South,NA
Penta 1 Coverage,2019,107.9,Delta,Bomadi,NA
Penta 1 Coverage,2019,68.9,Delta,Burutu,NA
Penta 1 Coverage,2019,86.9,Delta,Ethiope East,NA
Penta 1 Coverage,2019,84.4,Delta,Ethiope West,NA
Penta 1 Coverage,2019,87.8,Delta,Ika North East,NA
Penta 1 Coverage,2019,81.9,Delta,Ika South,NA
Penta 1 Coverage,2019,91.3,Delta,Isoko North,NA
Penta 1 Coverage,2019,79.5,Delta,Isoko South,NA
Penta 1 Coverage,2019,48.5,Delta,Ndokwa East,NA
Penta 1 Coverage,2019,82,Delta,Ndokwa West,NA
Penta 1 Coverage,2019,101.8,Delta,Okpe,NA
Penta 1 Coverage,2019,81.2,Delta,Oshimili North,NA
Penta 1 Coverage,2019,91.7,Delta,Oshimili South,NA
Penta 1 Coverage,2019,68.2,Delta,Patani,NA
Penta 1 Coverage,2019,63.3,Delta,Sapele,NA
Penta 1 Coverage,2019,96.1,Delta,Udu,NA
Penta 1 Coverage,2019,94.8,Delta,Ughelli North,NA
Penta 1 Coverage,2019,105.1,Delta,Ughelli South,NA
Penta 1 Coverage,2019,92.9,Delta,Ukwuani,NA
Penta 1 Coverage,2019,107.3,Delta,Uvwie,NA
Penta 1 Coverage,2019,84,Delta,Warri North,NA
Penta 1 Coverage,2019,183.5,Delta,Warri South,NA
Penta 1 Coverage,2019,36.2,Delta,Warri South West,NA
Penta 1 Coverage,2019,93.9,Ebonyi,Abakaliki,NA
Penta 1 Coverage,2019,73.8,Ebonyi,Afikpo North,NA
Penta 1 Coverage,2019,71.7,Ebonyi,Afikpo South,NA
Penta 1 Coverage,2019,137.7,Ebonyi,Ebonyi,NA
Penta 1 Coverage,2019,91.2,Ebonyi,Ezza North,NA
Penta 1 Coverage,2019,69.5,Ebonyi,Ezza South,NA
Penta 1 Coverage,2019,65.8,Ebonyi,Ikwo,NA
Penta 1 Coverage,2019,55.4,Ebonyi,Ishielu,NA
Penta 1 Coverage,2019,85.2,Ebonyi,Ivo,NA
Penta 1 Coverage,2019,108.3,Ebonyi,Izzi,NA
Penta 1 Coverage,2019,59.9,Ebonyi,Ohaozara,NA
Penta 1 Coverage,2019,83.2,Ebonyi,Ohaukwu,NA
Penta 1 Coverage,2019,49.8,Ebonyi,Onicha,NA
Penta 1 Coverage,2019,76.8,Edo,Akoko-Edo,NA
Penta 1 Coverage,2019,60.7,Edo,Egor,NA
Penta 1 Coverage,2019,65.5,Edo,Esan Central,NA
Penta 1 Coverage,2019,62.6,Edo,Esan North-East,NA
Penta 1 Coverage,2019,81.7,Edo,Esan South-East,NA
Penta 1 Coverage,2019,55.1,Edo,Esan West,NA
Penta 1 Coverage,2019,81.5,Edo,Etsako Central,NA
Penta 1 Coverage,2019,53.4,Edo,Etsako East,NA
Penta 1 Coverage,2019,68.5,Edo,Etsako West,NA
Penta 1 Coverage,2019,32.5,Edo,Igueben,NA
Penta 1 Coverage,2019,62.5,Edo,Ikpoba-Okha,NA
Penta 1 Coverage,2019,69.1,Edo,Oredo,NA
Penta 1 Coverage,2019,20,Edo,Orhionmwon,NA
Penta 1 Coverage,2019,57.3,Edo,Ovia North-East,NA
Penta 1 Coverage,2019,69.8,Edo,Ovia South-West,NA
Penta 1 Coverage,2019,34.7,Edo,Owan East,NA
Penta 1 Coverage,2019,47,Edo,Owan West,NA
Penta 1 Coverage,2019,85.4,Edo,Uhunmwonde,NA
Penta 1 Coverage,2019,76.9,Ekiti,Ado Ekiti,NA
Penta 1 Coverage,2019,27,Ekiti,Aiyekire (Gbonyin),NA
Penta 1 Coverage,2019,67.5,Ekiti,Efon,NA
Penta 1 Coverage,2019,31.9,Ekiti,Ekiti East,NA
