Indicator,Year,Values,State,LGA,Months
Men A Coverage,2020,12.5,Kogi,Lokoja,NA
Men A Coverage,2020,45.1,Kogi,Mopa-Muro,NA
Men A Coverage,2020,30.1,Kogi,Ofu,NA
Men A Coverage,2020,83.2,Kogi,Okehi,NA
Men A Coverage,2020,99,Kogi,Okene,NA
Men A Coverage,2020,156.7,Kogi,Omala,NA
Men A Coverage,2020,6.5,Kogi,Yagba East,NA
Men A Coverage,2020,21.1,Kogi,Yagba West,NA
Men A Coverage,2020,79.7,Katsina,Bakori,NA
Men A Coverage,2020,46,Katsina,Batagarawa,NA
Men A Coverage,2020,72.1,Katsina,Batsari,NA
Men A Coverage,2020,61.9,Katsina,Baure,NA
Men A Coverage,2020,72.5,Katsina,Bindawa,NA
Men A Coverage,2020,55.5,Katsina,Charanchi,NA
Men A Coverage,2020,50.2,Katsina,Dan Musa,NA
Men A Coverage,2020,94.9,Katsina,Dandume,NA
Men A Coverage,2020,100.2,Katsina,Danja,NA
Men A Coverage,2020,33.6,Katsina,Daura,NA
Men A Coverage,2020,124,Katsina,Dutsi,NA
Men A Coverage,2020,96.6,Katsina,Dutsin-Ma,NA
Men A Coverage,2020,41.8,Katsina,Faskari,NA
Men A Coverage,2020,70.4,Katsina,Funtua,NA
Men A Coverage,2020,20,Katsina,Ingawa,NA
Men A Coverage,2020,76.1,Katsina,Jibia,NA
Men A Coverage,2020,74.1,Katsina,Kafur,NA
Men A Coverage,2020,77.4,Katsina,Kaita,NA
Men A Coverage,2020,58.2,Katsina,Kankara,NA
Men A Coverage,2020,74.3,Katsina,Kankia,NA
Men A Coverage,2020,385.2,Katsina,Katsina,NA
Men A Coverage,2020,109.2,Katsina,Kurfi,NA
Men A Coverage,2020,47,Katsina,Kusada,NA
Men A Coverage,2020,52.5,Katsina,Mai'Adua,NA
Men A Coverage,2020,56.6,Katsina,Malumfashi,NA
Men A Coverage,2020,29,Katsina,Mani,NA
Men A Coverage,2020,62.3,Katsina,Mashi,NA
Men A Coverage,2020,77.7,Katsina,Matazu,NA
Men A Coverage,2020,14.9,Katsina,Musawa,NA
Men A Coverage,2020,27.4,Katsina,Rimi,NA
Men A Coverage,2020,57.8,Katsina,Sabuwa,NA
Men A Coverage,2020,33.2,Katsina,Safana,NA
Men A Coverage,2020,47.4,Katsina,Sandamu,NA
Men A Coverage,2020,69.4,Katsina,Zango,NA
Men A Coverage,2020,91.3,Kwara,Asa,NA
Men A Coverage,2020,57,Kwara,Baruten,NA
Men A Coverage,2020,84.6,Kwara,Edu,NA
Men A Coverage,2020,76.6,Kwara,Ekiti,NA
Men A Coverage,2020,64,Kwara,Ifelodun,NA
Men A Coverage,2020,53.3,Kwara,Ilorin East,NA
Men A Coverage,2020,88.6,Kwara,Ilorin South,NA
Men A Coverage,2020,60.3,Kwara,Ilorin West,NA
Men A Coverage,2020,33.7,Kwara,Irepodun,NA
Men A Coverage,2020,51.9,Kwara,Isin,NA
Men A Coverage,2020,73.3,Kwara,Kaiama,NA
Men A Coverage,2020,59.9,Kwara,Moro,NA
Men A Coverage,2020,66.5,Kwara,Offa,NA
Men A Coverage,2020,43.7,Kwara,Oke-Ero,NA
Men A Coverage,2020,81.6,Kwara,Oyun,NA
Men A Coverage,2020,85.6,Kwara,Pategi,NA
Men A Coverage,2020,57.2,Lagos,Agege,NA
Men A Coverage,2020,66.3,Lagos,Ajeromi/Ifelodun,NA
Men A Coverage,2020,60.5,Lagos,Alimosho,NA
Men A Coverage,2020,57.2,Lagos,Amuwo Odofin,NA
Men A Coverage,2020,56.2,Lagos,Apapa,NA
Men A Coverage,2020,68.5,Lagos,Badagry,NA
Men A Coverage,2020,80.8,Lagos,Epe,NA
Men A Coverage,2020,66.7,Lagos,Eti-Osa,NA
Men A Coverage,2020,101.4,Lagos,Ibeju/Lekki,NA
Men A Coverage,2020,38.7,Lagos,Ifako/Ijaye,NA
Men A Coverage,2020,69.3,Lagos,Ikeja,NA
Men A Coverage,2020,21.9,Lagos,Ikorodu,NA
Men A Coverage,2020,280.4,Lagos,Kosofe,NA
Men A Coverage,2020,54.1,Lagos,Lagos Island,NA
Men A Coverage,2020,47.8,Lagos,Lagos Mainland,NA
Men A Coverage,2020,72.1,Lagos,Mushin,NA
Men A Coverage,2020,63.6,Lagos,Ojo,NA
Men A Coverage,2020,68.3,Lagos,Oshodi/Isolo,NA
Men A Coverage,2020,51.4,Lagos,Shomolu,NA
Men A Coverage,2020,47.5,Lagos,Surulere,NA
Men A Coverage,2020,52.6,Nasarawa,Akwanga,NA
Men A Coverage,2020,71.7,Nasarawa,Awe,NA
Men A Coverage,2020,82.8,Nasarawa,Doma,NA
Men A Coverage,2020,57.7,Nasarawa,Karu,NA
Men A Coverage,2020,65.4,Nasarawa,Keana,NA
Men A Coverage,2020,6.1,Nasarawa,Keffi,NA
Men A Coverage,2020,57.3,Nasarawa,Kokona,NA
Men A Coverage,2020,94.5,Nasarawa,Lafia,NA
Men A Coverage,2020,84.6,Nasarawa,Nasarawa Eggon,NA
Men A Coverage,2020,84.6,Nasarawa,Nasarawa,NA
Men A Coverage,2020,57.9,Nasarawa,Obi,NA
Men A Coverage,2020,46.8,Nasarawa,Toto,NA
Men A Coverage,2020,62.2,Nasarawa,Wamba,NA
Men A Coverage,2020,133.1,Niger,Agaie,NA
Men A Coverage,2020,118.2,Niger,Agwara,NA
Men A Coverage,2020,7.2,Niger,Bida,NA
Men A Coverage,2020,120.2,Niger,Borgu,NA
Men A Coverage,2020,31.7,Niger,Bosso,NA
Men A Coverage,2020,66.8,Niger,Chanchaga,NA
Men A Coverage,2020,33.7,Niger,Edati,NA
Men A Coverage,2020,94.8,Niger,Gbako,NA
Men A Coverage,2020,101.5,Niger,Gurara,NA
Men A Coverage,2020,101.2,Niger,Katcha,NA
Men A Coverage,2020,82.1,Niger,Kontagora,NA
Men A Coverage,2020,94.4,Niger,Lapai,NA
Men A Coverage,2020,47.7,Niger,Lavun,NA
Men A Coverage,2020,78.1,Niger,Magama,NA
Men A Coverage,2020,55,Niger,Mariga,NA
Men A Coverage,2020,29.9,Niger,Mashegu,NA
Men A Coverage,2020,41,Niger,Mokwa,NA
Men A Coverage,2020,69.3,Niger,Muya,NA
Men A Coverage,2020,77.3,Niger,Paikoro,NA
Men A Coverage,2020,61,Niger,Rafi,NA
Men A Coverage,2020,110.8,Niger,Rijau,NA
Men A Coverage,2020,69.1,Niger,Shiroro,NA
Men A Coverage,2020,62.5,Niger,Suleja,NA
Men A Coverage,2020,75.7,Niger,Tafa,NA
Men A Coverage,2020,50.8,Niger,Wushishi,NA
Men A Coverage,2020,71.1,Ogun,Abeokuta North,NA
Men A Coverage,2020,65.3,Ogun,Abeokuta South,NA
Men A Coverage,2020,77.1,Ogun,Ado Odo/Ota,NA
Men A Coverage,2020,101.3,Ogun,Ewekoro,NA
Men A Coverage,2020,81.2,Ogun,Ifo,NA
Men A Coverage,2020,89.9,Ogun,Ijebu East,NA
Men A Coverage,2020,19.9,Ogun,Ijebu North East,NA
Men A Coverage,2020,63.4,Ogun,Ijebu North,NA
Men A Coverage,2020,104.2,Ogun,Ijebu Ode,NA
Men A Coverage,2020,104,Ogun,Ikenne,NA
Men A Coverage,2020,1.2,Ogun,Imeko Afon,NA
Men A Coverage,2020,75.7,Ogun,Ipokia,NA
Men A Coverage,2020,45.1,Ogun,Obafemi Owode,NA
Men A Coverage,2020,72.7,Ogun,Odeda,NA
Men A Coverage,2020,103,Ogun,Odogbolu,NA
Men A Coverage,2020,0.82,Ogun,Ogun Waterside,NA
Men A Coverage,2020,86,Ogun,Remo North,NA
Men A Coverage,2020,80.9,Ogun,Sagamu,NA
Men A Coverage,2020,0.65,Ogun,Yewa North,NA
Men A Coverage,2020,17.9,Ogun,Yewa South,NA
Men A Coverage,2020,46.6,Ondo,Akoko North East,NA
Men A Coverage,2020,48.1,Ondo,Akoko North West,NA
Men A Coverage,2020,35.8,Ondo,Akoko South East,NA
Men A Coverage,2020,32.6,Ondo,Akoko South West,NA
Men A Coverage,2020,106.3,Ondo,Akure North,NA
Men A Coverage,2020,68.8,Ondo,Akure South,NA
Men A Coverage,2020,94.6,Ondo,Ese Odo,NA
Men A Coverage,2020,75.3,Ondo,Idanre,NA
Men A Coverage,2020,18,Ondo,Ifedore,NA
Men A Coverage,2020,95.9,Ondo,Ilaje,NA
Men A Coverage,2020,67.5,Ondo,Ile-Oluji/Okeigbo,NA
Men A Coverage,2020,78.4,Ondo,Irele,NA
Men A Coverage,2020,178.4,Ondo,Odigbo,NA
Men A Coverage,2020,96.3,Ondo,Okitipupa,NA
Men A Coverage,2020,81.5,Ondo,Ondo East,NA
Men A Coverage,2020,72.6,Ondo,Ondo West,NA
Men A Coverage,2020,42.9,Ondo,Ose,NA
Men A Coverage,2020,58.7,Ondo,Owo,NA
Men A Coverage,2020,29,Osun,Atakumosa East,NA
Men A Coverage,2020,73.2,Osun,Atakumosa West,NA
Men A Coverage,2020,60.2,Osun,Ayedaade,NA
Men A Coverage,2020,58.1,Osun,Ayedire,NA
Men A Coverage,2020,41.1,Osun,Boluwaduro,NA
Men A Coverage,2020,111.4,Osun,Boripe,NA
Men A Coverage,2020,33.5,Osun,Ede North,NA
Men A Coverage,2020,53.9,Osun,Ede South,NA
Men A Coverage,2020,52,Osun,Egbedore,NA
Men A Coverage,2020,24.4,Osun,Ejigbo,NA
Men A Coverage,2020,42.1,Osun,Ife Central,NA
Men A Coverage,2020,49,Osun,Ife East,NA
Men A Coverage,2020,60.3,Osun,Ife North,NA
Men A Coverage,2020,34.1,Osun,Ife South,NA
Men A Coverage,2020,79,Osun,Ifedayo,NA
Men A Coverage,2020,50.7,Osun,Ifelodun,NA
Men A Coverage,2020,39.7,Osun,Ila,NA
Men A Coverage,2020,32.3,Osun,Ilesa East,NA
Men A Coverage,2020,211.9,Osun,Ilesa West,NA
Men A Coverage,2020,41.3,Osun,Irepodun,NA
Men A Coverage,2020,46,Osun,Irewole,NA
Men A Coverage,2020,32.2,Osun,Isokan,NA
Men A Coverage,2020,46.8,Osun,Iwo,NA
Men A Coverage,2020,52.9,Osun,Obokun,NA
Men A Coverage,2020,34,Osun,Odo Otin,NA
Men A Coverage,2020,21.3,Osun,Ola-Oluwa,NA
Men A Coverage,2020,47.4,Osun,Olorunda,NA
Men A Coverage,2020,26.3,Osun,Oriade,NA
Men A Coverage,2020,68.5,Osun,Orolu,NA
Men A Coverage,2020,41.5,Osun,Osogbo,NA
Men A Coverage,2020,77.7,Oyo,Afijio,NA
Men A Coverage,2020,77,Oyo,Akinyele,NA
Men A Coverage,2020,51.3,Oyo,Atiba,NA
Men A Coverage,2020,60.8,Oyo,Atisbo,NA
Men A Coverage,2020,90.5,Oyo,Egbeda,NA
Men A Coverage,2020,54.9,Oyo,Ibadan North East,NA
Men A Coverage,2020,31.1,Oyo,Ibadan North,NA
Men A Coverage,2020,69.7,Oyo,Ibadan North West,NA
Men A Coverage,2020,53.7,Oyo,Ibadan South East,NA
Men A Coverage,2020,76.5,Oyo,Ibadan South West,NA
Men A Coverage,2020,26.8,Oyo,Ibarapa Central,NA
Men A Coverage,2020,43.6,Oyo,Ibarapa East,NA
Men A Coverage,2020,40.8,Oyo,Ibarapa North,NA
Men A Coverage,2020,73.6,Oyo,Ido,NA
Men A Coverage,2020,79,Oyo,Irepo,NA
Men A Coverage,2020,37.4,Oyo,Iseyin,NA
Men A Coverage,2020,38.7,Oyo,Itesiwaju,NA
Men A Coverage,2020,85,Oyo,Iwajowa,NA
Men A Coverage,2020,34.1,Oyo,Kajola,NA
Men A Coverage,2020,62.1,Oyo,Lagelu,NA
Men A Coverage,2020,68.4,Oyo,Ogbomosho North,NA
Men A Coverage,2020,55.5,Oyo,Ogbomosho South,NA
Men A Coverage,2020,67.1,Oyo,Ogo Oluwa,NA
Men A Coverage,2020,85.8,Oyo,Olorunsogo,NA
Men A Coverage,2020,73.8,Oyo,Oluyole,NA
Men A Coverage,2020,41.3,Oyo,Ona Ara,NA
Men A Coverage,2020,75.9,Oyo,Orelope,NA
Men A Coverage,2020,80.4,Oyo,Ori Ire,NA
Men A Coverage,2020,89.4,Oyo,Oyo East,NA
Men A Coverage,2020,94.3,Oyo,Oyo West,NA
Men A Coverage,2020,50.4,Oyo,Saki East,NA
Men A Coverage,2020,43.9,Oyo,Saki West,NA
Men A Coverage,2020,52,Oyo,Surulere,NA
Men A Coverage,2020,51.9,Plateau,Barkin Ladi,NA
Men A Coverage,2020,65.1,Plateau,Bassa,NA
Men A Coverage,2020,59.6,Plateau,Bokkos,NA
Men A Coverage,2020,44,Plateau,Jos East,NA
Men A Coverage,2020,63.1,Plateau,Jos North,NA
Men A Coverage,2020,52.1,Plateau,Jos South,NA
Men A Coverage,2020,42.7,Plateau,Kanam,NA
Men A Coverage,2020,45.1,Plateau,Kanke,NA
Men A Coverage,2020,57.1,Plateau,Langtang North,NA
Men A Coverage,2020,51.9,Plateau,Langtang South,NA
Men A Coverage,2020,57.1,Plateau,Mangu,NA
Men A Coverage,2020,60.1,Plateau,Mikang,NA
Men A Coverage,2020,48.3,Plateau,Pankshin,NA
Men A Coverage,2020,58.3,Plateau,Qua'an Pan,NA
Men A Coverage,2020,42.7,Plateau,Riyom,NA
Men A Coverage,2020,58.3,Plateau,Shendam,NA
Men A Coverage,2020,28.3,Plateau,Wase,NA
Men A Coverage,2020,56.5,Rivers,Abua/Odual,NA
Men A Coverage,2020,88.2,Rivers,Ahoada East,NA
Men A Coverage,2020,47.3,Rivers,Ahoada West,NA
Men A Coverage,2020,51.2,Rivers,Akuku Toru,NA
Men A Coverage,2020,75.7,Rivers,Andoni,NA
Men A Coverage,2020,59.9,Rivers,Asari-Toru,NA
Men A Coverage,2020,45.2,Rivers,Bonny,NA
Men A Coverage,2020,43.8,Rivers,Degema,NA
Men A Coverage,2020,69.9,Rivers,Eleme,NA
Men A Coverage,2020,83.8,Rivers,Emohua,NA
Men A Coverage,2020,76,Rivers,Etche,NA
Men A Coverage,2020,81.7,Rivers,Gokana,NA
Men A Coverage,2020,72.8,Rivers,Ikwerre,NA
Men A Coverage,2020,91.7,Rivers,Khana,NA
Men A Coverage,2020,91,Rivers,Obio/Akpor,NA
Men A Coverage,2020,67.9,Rivers,Ogba/Egbema/Ndoni,NA
Men A Coverage,2020,92.8,Rivers,Ogu/Bolo,NA
Men A Coverage,2020,55.4,Rivers,Okrika,NA
Men A Coverage,2020,115.3,Rivers,Omumma,NA
Men A Coverage,2020,72.3,Rivers,Opobo/Nkoro,NA
Men A Coverage,2020,75.7,Rivers,Oyigbo,NA
Men A Coverage,2020,61,Rivers,Port-Harcourt,NA
Men A Coverage,2020,88.5,Rivers,Tai,NA
Men A Coverage,2020,44.3,Sokoto,Binji,NA
Men A Coverage,2020,42.7,Sokoto,Bodinga,NA
Men A Coverage,2020,56.4,Sokoto,Dange-Shuni,NA
Men A Coverage,2020,5.5,Sokoto,Gada,NA
Men A Coverage,2020,41.8,Sokoto,Goronyo,NA
Men A Coverage,2020,49.1,Sokoto,Gudu,NA
Men A Coverage,2020,55.1,Sokoto,Gwadabawa,NA
Men A Coverage,2020,59,Sokoto,Illela,NA
Men A Coverage,2020,58.1,Sokoto,Isa,NA
Men A Coverage,2020,48.4,Sokoto,Kebbe,NA
Men A Coverage,2020,57.5,Sokoto,Kware,NA
Men A Coverage,2020,76.2,Sokoto,Rabah,NA
Men A Coverage,2020,121.1,Sokoto,Sabon Birni,NA
Men A Coverage,2020,58.3,Sokoto,Shagari,NA
Men A Coverage,2020,60.8,Sokoto,Silame,NA
Men A Coverage,2020,40.1,Sokoto,Sokoto North,NA
Men A Coverage,2020,38.4,Sokoto,Sokoto South,NA
Men A Coverage,2020,70.7,Sokoto,Tambuwal,NA
Men A Coverage,2020,56.7,Sokoto,Tangaza,NA
Men A Coverage,2020,81.7,Sokoto,Tureta,NA
Men A Coverage,2020,52.8,Sokoto,Wamako,NA
Men A Coverage,2020,60.9,Sokoto,Wurno,NA
Men A Coverage,2020,77,Sokoto,Yabo,NA
Men A Coverage,2020,105,Taraba,Ardo-Kola,NA
Men A Coverage,2020,76.1,Taraba,Bali,NA
Men A Coverage,2020,76.7,Taraba,Donga,NA
Men A Coverage,2020,62.9,Taraba,Gashaka,NA
Men A Coverage,2020,83.6,Taraba,Gassol,NA
Men A Coverage,2020,103.3,Taraba,Ibi,NA
Men A Coverage,2020,51.7,Taraba,Jalingo,NA
Men A Coverage,2020,53.1,Taraba,Karim-Lamido,NA
Men A Coverage,2020,71.8,Taraba,Kurmi,NA
Men A Coverage,2020,69.2,Taraba,Lau,NA
Men A Coverage,2020,92.6,Taraba,Sardauna,NA
Men A Coverage,2020,84.5,Taraba,Takum,NA
Men A Coverage,2020,77.6,Taraba,Ussa,NA
Men A Coverage,2020,50.6,Taraba,Wukari,NA
Men A Coverage,2020,58.4,Taraba,Yorro,NA
Men A Coverage,2020,85.4,Taraba,Zing,NA
Men A Coverage,2020,76.6,Yobe,Bade,NA
Men A Coverage,2020,90.3,Yobe,Busari,NA
Men A Coverage,2020,99.3,Yobe,Damaturu,NA
Men A Coverage,2020,100.5,Yobe,Fika,NA
Men A Coverage,2020,20.9,Yobe,Fune,NA
Men A Coverage,2020,59,Yobe,Geidam,NA
Men A Coverage,2020,32.2,Yobe,Gujba,NA
Men A Coverage,2020,58.6,Yobe,Gulani,NA
Men A Coverage,2020,80.8,Yobe,Jakusko,NA
Men A Coverage,2020,82.7,Yobe,Karasuwa,NA
Men A Coverage,2020,67.5,Yobe,Machina,NA
Men A Coverage,2020,107.9,Yobe,Nangere,NA
Men A Coverage,2020,65.4,Yobe,Nguru,NA
Men A Coverage,2020,119.3,Yobe,Potiskum,NA
Men A Coverage,2020,55.7,Yobe,Tarmuwa,NA
Men A Coverage,2020,39.5,Yobe,Yunusari,NA
Men A Coverage,2020,83.2,Yobe,Yusufari,NA
Men A Coverage,2020,111.5,Zamfara,Anka,NA
Men A Coverage,2020,66.3,Zamfara,Bakura,NA
Men A Coverage,2020,78.1,Zamfara,Birnin Magaji,NA
Men A Coverage,2020,38.4,Zamfara,Bukkuyum,NA
Men A Coverage,2020,83.3,Zamfara,Bungudu,NA
Men A Coverage,2020,54.9,Zamfara,Gummi,NA
Men A Coverage,2020,31.9,Zamfara,Gusau,NA
Men A Coverage,2020,95.3,Zamfara,Kaura Namoda,NA
Men A Coverage,2020,122.9,Zamfara,Maradun,NA
Men A Coverage,2020,63.1,Zamfara,Maru,NA
Men A Coverage,2020,72.8,Zamfara,Shinkafi,NA
Men A Coverage,2020,62.7,Zamfara,Talata Mafara,NA
Men A Coverage,2020,20.7,Zamfara,Tsafe,NA
Men A Coverage,2020,64.1,Zamfara,Zurmi,NA
Men A Coverage,2021,79.2,Anambra,State level data,NA
Men A Coverage,2021,56.8,Abia,State level data,NA
Men A Coverage,2021,98.8,Adamawa,State level data,NA
Men A Coverage,2021,56,Akwa-Ibom,State level data,NA
Men A Coverage,2021,57.3,Bauchi,State level data,NA
Men A Coverage,2021,57.2,Benue,State level data,NA
Men A Coverage,2021,54.8,Borno,State level data,NA
Men A Coverage,2021,24.5,Bayelsa,State level data,NA
Men A Coverage,2021,75.2,Cross River,State level data,NA
Men A Coverage,2021,60.2,Delta,State level data,NA
Men A Coverage,2021,65.3,Ebonyi,State level data,NA
Men A Coverage,2021,41.8,Edo,State level data,NA
Men A Coverage,2021,63.5,Ekiti,State level data,NA
Men A Coverage,2021,48.9,Enugu,State level data,NA
Men A Coverage,2021,103.3,Federal Capital Territory,State level data,NA
Men A Coverage,2021,76,Gombe,State level data,NA
Men A Coverage,2021,67.5,Imo,State level data,NA
Men A Coverage,2021,76.6,Jigawa,State level data,NA
Men A Coverage,2021,100.5,Kaduna,State level data,NA
Men A Coverage,2021,73.4,Kebbi,State level data,NA
Men A Coverage,2021,93.4,Kano,State level data,NA
Men A Coverage,2021,42.3,Kogi,State level data,NA
Men A Coverage,2021,57.5,Katsina,State level data,NA
Men A Coverage,2021,58.5,Kwara,State level data,NA
Men A Coverage,2021,61.3,Lagos,State level data,NA
Men A Coverage,2021,74.2,Nasarawa,State level data,NA
Men A Coverage,2021,66.5,Federal Government,State level data,NA
Men A Coverage,2021,62.4,Niger,State level data,NA
Men A Coverage,2021,73.8,Ogun,State level data,NA
Men A Coverage,2021,76.9,Ondo,State level data,NA
Men A Coverage,2021,46.7,Osun,State level data,NA
Men A Coverage,2021,63,Oyo,State level data,NA
Men A Coverage,2021,48.5,Plateau,State level data,NA
Men A Coverage,2021,67.7,Rivers,State level data,NA
Men A Coverage,2021,54.7,Sokoto,State level data,NA
Men A Coverage,2021,60.5,Taraba,State level data,NA
Men A Coverage,2021,79,Yobe,State level data,NA
Men A Coverage,2021,55.2,Zamfara,State level data,NA
Men A Coverage,2021,56,Abia,Aba North,NA
Men A Coverage,2021,61.1,Abia,Aba South,NA
Men A Coverage,2021,67.9,Abia,Arochukwu,NA
Men A Coverage,2021,29.2,Abia,Bende,NA
Men A Coverage,2021,35.2,Abia,Ikwuano,NA
Men A Coverage,2021,68.8,Abia,Isiala-Ngwa North,NA
Men A Coverage,2021,81.6,Abia,Isiala-Ngwa South,NA
Men A Coverage,2021,35.9,Abia,Isuikwuato,NA
Men A Coverage,2021,57.2,Abia,Obi Nwga,NA
Men A Coverage,2021,48.8,Abia,Ohafia,NA
Men A Coverage,2021,59.2,Abia,Osisioma Ngwa,NA
Men A Coverage,2021,53.1,Abia,Ugwunagbo,NA
Men A Coverage,2021,67.8,Abia,Ukwa East,NA
Men A Coverage,2021,64.8,Abia,Ukwa West,NA
Men A Coverage,2021,83.1,Abia,Umuahia North,NA
Men A Coverage,2021,54.2,Abia,Umuahia South,NA
Men A Coverage,2021,37.2,Abia,Umunneochi,NA
Men A Coverage,2021,108.2,Adamawa,Demsa,NA
Men A Coverage,2021,96.7,Adamawa,Fufore,NA
Men A Coverage,2021,157.9,Adamawa,Ganye,NA
Men A Coverage,2021,87,Adamawa,Girei,NA
Men A Coverage,2021,158.2,Adamawa,Gombi,NA
Men A Coverage,2021,80.7,Adamawa,Guyuk,NA
Men A Coverage,2021,122.6,Adamawa,Hong,NA
Men A Coverage,2021,91.9,Adamawa,Jada,NA
Men A Coverage,2021,111.2,Adamawa,Lamurde,NA
Men A Coverage,2021,79.5,Adamawa,Madagali,NA
Men A Coverage,2021,93.1,Adamawa,Maiha,NA
Men A Coverage,2021,87.3,Adamawa,Mayo-Belwa,NA
Men A Coverage,2021,90.7,Adamawa,Michika,NA
Men A Coverage,2021,98.7,Adamawa,Mubi North,NA
Men A Coverage,2021,89.1,Adamawa,Mubi South,NA
Men A Coverage,2021,76.7,Adamawa,Numan,NA
Men A Coverage,2021,89.7,Adamawa,Shelleng,NA
Men A Coverage,2021,85.6,Adamawa,Song,NA
Men A Coverage,2021,125.2,Adamawa,Toungo,NA
Men A Coverage,2021,77.9,Adamawa,Yola North,NA
Men A Coverage,2021,83.8,Adamawa,Yola South,NA
Men A Coverage,2021,75.8,Akwa-Ibom,Abak,NA
Men A Coverage,2021,87.9,Akwa-Ibom,Eastern Obolo,NA
Men A Coverage,2021,58.3,Akwa-Ibom,Eket,NA
Men A Coverage,2021,56.3,Akwa-Ibom,Esit Eket,NA
Men A Coverage,2021,61.7,Akwa-Ibom,Essien Udim,NA
Men A Coverage,2021,48,Akwa-Ibom,Etim Ekpo,NA
Men A Coverage,2021,41.9,Akwa-Ibom,Etinan,NA
Men A Coverage,2021,64.8,Akwa-Ibom,Ibeno,NA
Men A Coverage,2021,34.2,Akwa-Ibom,Ibesikpo Asutan,NA
Men A Coverage,2021,38.6,Akwa-Ibom,Ibiono Ibom,NA
Men A Coverage,2021,73.1,Akwa-Ibom,Ika,NA
Men A Coverage,2021,73.4,Akwa-Ibom,Ikono,NA
Men A Coverage,2021,58.6,Akwa-Ibom,Ikot Abasi,NA
Men A Coverage,2021,70.6,Akwa-Ibom,Ikot Ekpene,NA
Men A Coverage,2021,54,Akwa-Ibom,Ini,NA
Men A Coverage,2021,62.1,Akwa-Ibom,Itu,NA
Men A Coverage,2021,72.3,Akwa-Ibom,Mbo,NA
Men A Coverage,2021,83.3,Akwa-Ibom,Mkpat Enin,NA
Men A Coverage,2021,83.1,Akwa-Ibom,Nsit Atai,NA
Men A Coverage,2021,95.5,Akwa-Ibom,Nsit Ibom,NA
Men A Coverage,2021,30.3,Akwa-Ibom,Nsit Ubium,NA
Men A Coverage,2021,30.6,Akwa-Ibom,Obot Akara,NA
Men A Coverage,2021,54.4,Akwa-Ibom,Okobo,NA
Men A Coverage,2021,59.2,Akwa-Ibom,Onna,NA
Men A Coverage,2021,48.7,Akwa-Ibom,Oron,NA
Men A Coverage,2021,41.8,Akwa-Ibom,Oruk Anam,NA
Men A Coverage,2021,70.3,Akwa-Ibom,Udung Uko,NA
Men A Coverage,2021,46.1,Akwa-Ibom,Ukanafun,NA
Men A Coverage,2021,50.8,Akwa-Ibom,Uruan,NA
Men A Coverage,2021,60.1,Akwa-Ibom,Urue-Offong/Oruko,NA
Men A Coverage,2021,36.2,Akwa-Ibom,Uyo,NA
Men A Coverage,2021,73.5,Anambra,Aguata,NA
Men A Coverage,2021,89.1,Anambra,Anambra East,NA
Men A Coverage,2021,29.4,Anambra,Anambra West,NA
Men A Coverage,2021,81.6,Anambra,Anaocha,NA
Men A Coverage,2021,66.2,Anambra,Awka North,NA
Men A Coverage,2021,83.8,Anambra,Awka South,NA
Men A Coverage,2021,53,Anambra,Ayamelum,NA
Men A Coverage,2021,53,Anambra,Dunukofia,NA
Men A Coverage,2021,74.2,Anambra,Ekwusigo,NA
Men A Coverage,2021,101.1,Anambra,Idemili North,NA
Men A Coverage,2021,87.8,Anambra,Idemili South,NA
Men A Coverage,2021,68.9,Anambra,Ihiala,NA
Men A Coverage,2021,66.5,Anambra,Njikoka,NA
Men A Coverage,2021,107.4,Anambra,Nnewi North,NA
Men A Coverage,2021,129,Anambra,Nnewi South,NA
Men A Coverage,2021,85.2,Anambra,Ogbaru,NA
Men A Coverage,2021,97.8,Anambra,Onitsha North,NA
Men A Coverage,2021,115.3,Anambra,Onitsha South,NA
Men A Coverage,2021,57.4,Anambra,Orumba North,NA
Men A Coverage,2021,43.2,Anambra,Orumba South,NA
Men A Coverage,2021,76.8,Anambra,Oyi,NA
Men A Coverage,2021,62.1,Bauchi,Alkaleri,NA
Men A Coverage,2021,56.1,Bauchi,Bauchi,NA
Men A Coverage,2021,67.8,Bauchi,Bogoro,NA
Men A Coverage,2021,56.8,Bauchi,Dambam,NA
Men A Coverage,2021,45.4,Bauchi,Darazo,NA
Men A Coverage,2021,84,Bauchi,Dass,NA
Men A Coverage,2021,45,Bauchi,Gamawa,NA
Men A Coverage,2021,78.9,Bauchi,Ganjuwa,NA
Men A Coverage,2021,58.7,Bauchi,Giade,NA
Men A Coverage,2021,35.9,Bauchi,Itas/Gadau,NA
Men A Coverage,2021,50.3,Bauchi,Jama'are,NA
Men A Coverage,2021,43,Bauchi,Katagum,NA
Men A Coverage,2021,43.6,Bauchi,Kirfi,NA
Men A Coverage,2021,48.5,Bauchi,Misau,NA
Men A Coverage,2021,44.5,Bauchi,Ningi,NA
Men A Coverage,2021,44,Bauchi,Shira,NA
Men A Coverage,2021,66.5,Bauchi,Tafawa-Balewa,NA
Men A Coverage,2021,81.5,Bauchi,Toro,NA
Men A Coverage,2021,63.4,Bauchi,Warji,NA
Men A Coverage,2021,95.8,Bauchi,Zaki,NA
Men A Coverage,2021,46.1,Benue,Ado,NA
Men A Coverage,2021,52.5,Benue,Agatu,NA
Men A Coverage,2021,65.8,Benue,Apa,NA
Men A Coverage,2021,36.4,Benue,Buruku,NA
