Indicator,Year,Values,State,LGA,Months
Measles 1 Dose Coverage (Annualized),2018,73.1,Kano,Garko,NA
Measles 1 Dose Coverage (Annualized),2018,64,Kano,Garum Mallam,NA
Measles 1 Dose Coverage (Annualized),2018,62.9,Kano,Gaya,NA
Measles 1 Dose Coverage (Annualized),2018,40.6,Kano,Gezawa,NA
Measles 1 Dose Coverage (Annualized),2018,61.2,Kano,Gwale,NA
Measles 1 Dose Coverage (Annualized),2018,77.8,Kano,Gwarzo,NA
Measles 1 Dose Coverage (Annualized),2018,71.7,Kano,Kabo,NA
Measles 1 Dose Coverage (Annualized),2018,67.5,Kano,Kano Municipal,NA
Measles 1 Dose Coverage (Annualized),2018,67,Kano,Karaye,NA
Measles 1 Dose Coverage (Annualized),2018,60.1,Kano,Kibiya,NA
Measles 1 Dose Coverage (Annualized),2018,58.7,Kano,Kiru,NA
Measles 1 Dose Coverage (Annualized),2018,74.8,Kano,Kumbotso,NA
Measles 1 Dose Coverage (Annualized),2018,69,Kano,Kunchi,NA
Measles 1 Dose Coverage (Annualized),2018,79.2,Kano,Kura,NA
Measles 1 Dose Coverage (Annualized),2018,81.4,Kano,Madobi,NA
Measles 1 Dose Coverage (Annualized),2018,35.4,Kano,Makoda,NA
Measles 1 Dose Coverage (Annualized),2018,69.3,Kano,Minjibir,NA
Measles 1 Dose Coverage (Annualized),2018,62.7,Kano,Nasarawa,NA
Measles 1 Dose Coverage (Annualized),2018,74.4,Kano,Rano,NA
Measles 1 Dose Coverage (Annualized),2018,75.2,Kano,Rimin Gado,NA
Measles 1 Dose Coverage (Annualized),2018,73.3,Kano,Rogo,NA
Measles 1 Dose Coverage (Annualized),2018,74,Kano,Shanono,NA
Measles 1 Dose Coverage (Annualized),2018,71,Kano,Sumaila,NA
Measles 1 Dose Coverage (Annualized),2018,83.5,Kano,Takai,NA
Measles 1 Dose Coverage (Annualized),2018,73.4,Kano,Tarauni,NA
Measles 1 Dose Coverage (Annualized),2018,70.7,Kano,Tofa,NA
Measles 1 Dose Coverage (Annualized),2018,66,Kano,Tsanyawa,NA
Measles 1 Dose Coverage (Annualized),2018,80.8,Kano,Tudun Wada,NA
Measles 1 Dose Coverage (Annualized),2018,66,Kano,Ungogo,NA
Measles 1 Dose Coverage (Annualized),2018,42.7,Kano,Warawa,NA
Measles 1 Dose Coverage (Annualized),2018,64.9,Kano,Wudil,NA
Measles 1 Dose Coverage (Annualized),2018,72.4,Kogi,Adavi,NA
Measles 1 Dose Coverage (Annualized),2018,98.1,Kogi,Ajaokuta,NA
Measles 1 Dose Coverage (Annualized),2018,83.2,Kogi,Ankpa,NA
Measles 1 Dose Coverage (Annualized),2018,46.4,Kogi,Bassa,NA
Measles 1 Dose Coverage (Annualized),2018,53,Kogi,Dekina,NA
Measles 1 Dose Coverage (Annualized),2018,67.3,Kogi,Ibaji,NA
Measles 1 Dose Coverage (Annualized),2018,196.4,Kogi,Idah,NA
Measles 1 Dose Coverage (Annualized),2018,90.4,Kogi,Igalamela-Odolu,NA
Measles 1 Dose Coverage (Annualized),2018,73.5,Kogi,Ijumu,NA
Measles 1 Dose Coverage (Annualized),2018,77.3,Kogi,Kabba/Bunu,NA
Measles 1 Dose Coverage (Annualized),2018,71.7,Kogi,Kogi,NA
Measles 1 Dose Coverage (Annualized),2018,56.3,Kogi,Lokoja,NA
Measles 1 Dose Coverage (Annualized),2018,121,Kogi,Mopa-Muro,NA
Measles 1 Dose Coverage (Annualized),2018,73.9,Kogi,Ofu,NA
Measles 1 Dose Coverage (Annualized),2018,96.7,Kogi,Ogori/Magongo,NA
Measles 1 Dose Coverage (Annualized),2018,110.7,Kogi,Okehi,NA
Measles 1 Dose Coverage (Annualized),2018,116.5,Kogi,Okene,NA
Measles 1 Dose Coverage (Annualized),2018,78.3,Kogi,Olamaboro,NA
Measles 1 Dose Coverage (Annualized),2018,113,Kogi,Omala,NA
Measles 1 Dose Coverage (Annualized),2018,93.9,Kogi,Yagba East,NA
Measles 1 Dose Coverage (Annualized),2018,67.8,Kogi,Yagba West,NA
Measles 1 Dose Coverage (Annualized),2018,113.9,Katsina,Bakori,NA
Measles 1 Dose Coverage (Annualized),2018,74.3,Katsina,Batagarawa,NA
Measles 1 Dose Coverage (Annualized),2018,56,Katsina,Batsari,NA
Measles 1 Dose Coverage (Annualized),2018,45.9,Katsina,Baure,NA
Measles 1 Dose Coverage (Annualized),2018,65.3,Katsina,Bindawa,NA
Measles 1 Dose Coverage (Annualized),2018,48.3,Katsina,Charanchi,NA
Measles 1 Dose Coverage (Annualized),2018,94.8,Katsina,Dan Musa,NA
Measles 1 Dose Coverage (Annualized),2018,68.6,Katsina,Dandume,NA
Measles 1 Dose Coverage (Annualized),2018,128.2,Katsina,Danja,NA
Measles 1 Dose Coverage (Annualized),2018,52.2,Katsina,Daura,NA
Measles 1 Dose Coverage (Annualized),2018,115.1,Katsina,Dutsi,NA
Measles 1 Dose Coverage (Annualized),2018,101.7,Katsina,Dutsin-Ma,NA
Measles 1 Dose Coverage (Annualized),2018,91.2,Katsina,Faskari,NA
Measles 1 Dose Coverage (Annualized),2018,89.1,Katsina,Funtua,NA
Measles 1 Dose Coverage (Annualized),2018,46.5,Katsina,Ingawa,NA
Measles 1 Dose Coverage (Annualized),2018,73.5,Katsina,Jibia,NA
Measles 1 Dose Coverage (Annualized),2018,65.7,Katsina,Kafur,NA
Measles 1 Dose Coverage (Annualized),2018,58.4,Katsina,Kaita,NA
Measles 1 Dose Coverage (Annualized),2018,60.1,Katsina,Kankara,NA
Measles 1 Dose Coverage (Annualized),2018,98.7,Katsina,Kankia,NA
Measles 1 Dose Coverage (Annualized),2018,46.3,Katsina,Katsina,NA
Measles 1 Dose Coverage (Annualized),2018,61.8,Katsina,Kurfi,NA
Measles 1 Dose Coverage (Annualized),2018,66.2,Katsina,Kusada,NA
Measles 1 Dose Coverage (Annualized),2018,46.1,Katsina,Mai'Adua,NA
Measles 1 Dose Coverage (Annualized),2018,94.7,Katsina,Malumfashi,NA
Measles 1 Dose Coverage (Annualized),2018,48.4,Katsina,Mani,NA
Measles 1 Dose Coverage (Annualized),2018,50,Katsina,Mashi,NA
Measles 1 Dose Coverage (Annualized),2018,65.2,Katsina,Matazu,NA
Measles 1 Dose Coverage (Annualized),2018,71.2,Katsina,Musawa,NA
Measles 1 Dose Coverage (Annualized),2018,39.6,Katsina,Rimi,NA
Measles 1 Dose Coverage (Annualized),2018,78.7,Katsina,Sabuwa,NA
Measles 1 Dose Coverage (Annualized),2018,97.6,Katsina,Safana,NA
Measles 1 Dose Coverage (Annualized),2018,36.2,Katsina,Sandamu,NA
Measles 1 Dose Coverage (Annualized),2018,39.5,Katsina,Zango,NA
Measles 1 Dose Coverage (Annualized),2018,46.7,Kwara,Asa,NA
Measles 1 Dose Coverage (Annualized),2018,55.8,Kwara,Baruten,NA
Measles 1 Dose Coverage (Annualized),2018,55.8,Kwara,Edu,NA
Measles 1 Dose Coverage (Annualized),2018,127.5,Kwara,Ekiti,NA
Measles 1 Dose Coverage (Annualized),2018,54,Kwara,Ifelodun,NA
Measles 1 Dose Coverage (Annualized),2018,99.5,Kwara,Ilorin East,NA
Measles 1 Dose Coverage (Annualized),2018,91,Kwara,Ilorin South,NA
Measles 1 Dose Coverage (Annualized),2018,51.3,Kwara,Ilorin West,NA
Measles 1 Dose Coverage (Annualized),2018,68,Kwara,Irepodun,NA
Measles 1 Dose Coverage (Annualized),2018,63.3,Kwara,Isin,NA
Measles 1 Dose Coverage (Annualized),2018,65.8,Kwara,Kaiama,NA
Measles 1 Dose Coverage (Annualized),2018,46.1,Kwara,Moro,NA
Measles 1 Dose Coverage (Annualized),2018,85.7,Kwara,Offa,NA
Measles 1 Dose Coverage (Annualized),2018,70.9,Kwara,Oke-Ero,NA
Measles 1 Dose Coverage (Annualized),2018,72.5,Kwara,Oyun,NA
Measles 1 Dose Coverage (Annualized),2018,73.1,Kwara,Pategi,NA
Measles 1 Dose Coverage (Annualized),2018,68.6,Lagos,Agege,NA
Measles 1 Dose Coverage (Annualized),2018,59.9,Lagos,Ajeromi/Ifelodun,NA
Measles 1 Dose Coverage (Annualized),2018,74.7,Lagos,Alimosho,NA
Measles 1 Dose Coverage (Annualized),2018,61,Lagos,Amuwo Odofin,NA
Measles 1 Dose Coverage (Annualized),2018,40.2,Lagos,Apapa,NA
Measles 1 Dose Coverage (Annualized),2018,80.1,Lagos,Badagry,NA
Measles 1 Dose Coverage (Annualized),2018,68.8,Lagos,Epe,NA
Measles 1 Dose Coverage (Annualized),2018,85.9,Lagos,Eti-Osa,NA
Measles 1 Dose Coverage (Annualized),2018,88.3,Lagos,Ibeju/Lekki,NA
Measles 1 Dose Coverage (Annualized),2018,64.8,Lagos,Ifako/Ijaye,NA
Measles 1 Dose Coverage (Annualized),2018,75.4,Lagos,Ikeja,NA
Measles 1 Dose Coverage (Annualized),2018,92.7,Lagos,Ikorodu,NA
Measles 1 Dose Coverage (Annualized),2018,50,Lagos,Kosofe,NA
Measles 1 Dose Coverage (Annualized),2018,75.7,Lagos,Lagos Island,NA
Measles 1 Dose Coverage (Annualized),2018,56.9,Lagos,Lagos Mainland,NA
Measles 1 Dose Coverage (Annualized),2018,64,Lagos,Mushin,NA
Measles 1 Dose Coverage (Annualized),2018,80.4,Lagos,Ojo,NA
Measles 1 Dose Coverage (Annualized),2018,74,Lagos,Oshodi/Isolo,NA
Measles 1 Dose Coverage (Annualized),2018,65.6,Lagos,Shomolu,NA
Measles 1 Dose Coverage (Annualized),2018,63.4,Lagos,Surulere,NA
Measles 1 Dose Coverage (Annualized),2018,82.8,Nasarawa,Akwanga,NA
Measles 1 Dose Coverage (Annualized),2018,89.3,Nasarawa,Awe,NA
Measles 1 Dose Coverage (Annualized),2018,88.3,Nasarawa,Doma,NA
Measles 1 Dose Coverage (Annualized),2018,169.3,Nasarawa,Karu,NA
Measles 1 Dose Coverage (Annualized),2018,39.5,Nasarawa,Keana,NA
Measles 1 Dose Coverage (Annualized),2018,139.5,Nasarawa,Keffi,NA
Measles 1 Dose Coverage (Annualized),2018,110,Nasarawa,Kokona,NA
Measles 1 Dose Coverage (Annualized),2018,111,Nasarawa,Lafia,NA
Measles 1 Dose Coverage (Annualized),2018,111.2,Nasarawa,Nasarawa Eggon,NA
Measles 1 Dose Coverage (Annualized),2018,93.5,Nasarawa,Nasarawa,NA
Measles 1 Dose Coverage (Annualized),2018,132,Nasarawa,Obi,NA
Measles 1 Dose Coverage (Annualized),2018,67.6,Nasarawa,Toto,NA
Measles 1 Dose Coverage (Annualized),2018,94.7,Nasarawa,Wamba,NA
Measles 1 Dose Coverage (Annualized),2018,138.1,Niger,Agaie,NA
Measles 1 Dose Coverage (Annualized),2018,104.5,Niger,Agwara,NA
Measles 1 Dose Coverage (Annualized),2018,54.3,Niger,Bida,NA
Measles 1 Dose Coverage (Annualized),2018,92,Niger,Borgu,NA
Measles 1 Dose Coverage (Annualized),2018,85.9,Niger,Bosso,NA
Measles 1 Dose Coverage (Annualized),2018,73.9,Niger,Chanchaga,NA
Measles 1 Dose Coverage (Annualized),2018,67.3,Niger,Edati,NA
Measles 1 Dose Coverage (Annualized),2018,99.2,Niger,Gbako,NA
Measles 1 Dose Coverage (Annualized),2018,94,Niger,Gurara,NA
Measles 1 Dose Coverage (Annualized),2018,101.5,Niger,Katcha,NA
Measles 1 Dose Coverage (Annualized),2018,93.7,Niger,Kontagora,NA
Measles 1 Dose Coverage (Annualized),2018,84.6,Niger,Lapai,NA
Measles 1 Dose Coverage (Annualized),2018,84.2,Niger,Lavun,NA
Measles 1 Dose Coverage (Annualized),2018,94,Niger,Magama,NA
Measles 1 Dose Coverage (Annualized),2018,80.3,Niger,Mariga,NA
Measles 1 Dose Coverage (Annualized),2018,62.3,Niger,Mashegu,NA
Measles 1 Dose Coverage (Annualized),2018,76.2,Niger,Mokwa,NA
Measles 1 Dose Coverage (Annualized),2018,66.6,Niger,Muya,NA
Measles 1 Dose Coverage (Annualized),2018,95,Niger,Paikoro,NA
Measles 1 Dose Coverage (Annualized),2018,76.2,Niger,Rafi,NA
Measles 1 Dose Coverage (Annualized),2018,96.5,Niger,Rijau,NA
Measles 1 Dose Coverage (Annualized),2018,62,Niger,Shiroro,NA
Measles 1 Dose Coverage (Annualized),2018,85.1,Niger,Suleja,NA
Measles 1 Dose Coverage (Annualized),2018,101.9,Niger,Tafa,NA
Measles 1 Dose Coverage (Annualized),2018,52.5,Niger,Wushishi,NA
Measles 1 Dose Coverage (Annualized),2018,55.6,Ogun,Abeokuta North,NA
Measles 1 Dose Coverage (Annualized),2018,77,Ogun,Abeokuta South,NA
Measles 1 Dose Coverage (Annualized),2018,93.4,Ogun,Ado Odo/Ota,NA
Measles 1 Dose Coverage (Annualized),2018,96.5,Ogun,Ewekoro,NA
Measles 1 Dose Coverage (Annualized),2018,79.1,Ogun,Ifo,NA
Measles 1 Dose Coverage (Annualized),2018,77.3,Ogun,Ijebu East,NA
Measles 1 Dose Coverage (Annualized),2018,101.2,Ogun,Ijebu North East,NA
Measles 1 Dose Coverage (Annualized),2018,85.2,Ogun,Ijebu North,NA
Measles 1 Dose Coverage (Annualized),2018,118.7,Ogun,Ijebu Ode,NA
Measles 1 Dose Coverage (Annualized),2018,101.4,Ogun,Ikenne,NA
Measles 1 Dose Coverage (Annualized),2018,89.4,Ogun,Imeko Afon,NA
Measles 1 Dose Coverage (Annualized),2018,72.6,Ogun,Ipokia,NA
Measles 1 Dose Coverage (Annualized),2018,71.7,Ogun,Obafemi Owode,NA
Measles 1 Dose Coverage (Annualized),2018,90.3,Ogun,Odeda,NA
Measles 1 Dose Coverage (Annualized),2018,93.2,Ogun,Odogbolu,NA
Measles 1 Dose Coverage (Annualized),2018,91.6,Ogun,Ogun Waterside,NA
Measles 1 Dose Coverage (Annualized),2018,86.1,Ogun,Remo North,NA
Measles 1 Dose Coverage (Annualized),2018,93.7,Ogun,Sagamu,NA
Measles 1 Dose Coverage (Annualized),2018,65.3,Ogun,Yewa North,NA
Measles 1 Dose Coverage (Annualized),2018,90.4,Ogun,Yewa South,NA
Measles 1 Dose Coverage (Annualized),2018,42.4,Ondo,Akoko North East,NA
Measles 1 Dose Coverage (Annualized),2018,60.7,Ondo,Akoko North West,NA
Measles 1 Dose Coverage (Annualized),2018,11.7,Ondo,Akoko South East,NA
Measles 1 Dose Coverage (Annualized),2018,37.5,Ondo,Akoko South West,NA
Measles 1 Dose Coverage (Annualized),2018,93.9,Ondo,Akure North,NA
Measles 1 Dose Coverage (Annualized),2018,92.3,Ondo,Akure South,NA
Measles 1 Dose Coverage (Annualized),2018,89.5,Ondo,Ese Odo,NA
Measles 1 Dose Coverage (Annualized),2018,85.2,Ondo,Idanre,NA
Measles 1 Dose Coverage (Annualized),2018,22.1,Ondo,Ifedore,NA
Measles 1 Dose Coverage (Annualized),2018,86,Ondo,Ilaje,NA
Measles 1 Dose Coverage (Annualized),2018,65.1,Ondo,Ile-Oluji/Okeigbo,NA
Measles 1 Dose Coverage (Annualized),2018,82.6,Ondo,Irele,NA
Measles 1 Dose Coverage (Annualized),2018,118.8,Ondo,Odigbo,NA
Measles 1 Dose Coverage (Annualized),2018,85.9,Ondo,Okitipupa,NA
Measles 1 Dose Coverage (Annualized),2018,67.6,Ondo,Ondo East,NA
Measles 1 Dose Coverage (Annualized),2018,52.3,Ondo,Ondo West,NA
Measles 1 Dose Coverage (Annualized),2018,63.7,Ondo,Ose,NA
Measles 1 Dose Coverage (Annualized),2018,75.9,Ondo,Owo,NA
Measles 1 Dose Coverage (Annualized),2018,43.4,Osun,Atakumosa East,NA
Measles 1 Dose Coverage (Annualized),2018,51.8,Osun,Atakumosa West,NA
Measles 1 Dose Coverage (Annualized),2018,62.1,Osun,Ayedaade,NA
Measles 1 Dose Coverage (Annualized),2018,67,Osun,Ayedire,NA
Measles 1 Dose Coverage (Annualized),2018,49.1,Osun,Boluwaduro,NA
Measles 1 Dose Coverage (Annualized),2018,100.6,Osun,Boripe,NA
Measles 1 Dose Coverage (Annualized),2018,61.8,Osun,Ede North,NA
Measles 1 Dose Coverage (Annualized),2018,55.3,Osun,Ede South,NA
Measles 1 Dose Coverage (Annualized),2018,53.7,Osun,Egbedore,NA
Measles 1 Dose Coverage (Annualized),2018,48.5,Osun,Ejigbo,NA
Measles 1 Dose Coverage (Annualized),2018,63.6,Osun,Ife Central,NA
Measles 1 Dose Coverage (Annualized),2018,75.2,Osun,Ife East,NA
Measles 1 Dose Coverage (Annualized),2018,83.1,Osun,Ife North,NA
Measles 1 Dose Coverage (Annualized),2018,69,Osun,Ife South,NA
Measles 1 Dose Coverage (Annualized),2018,84.4,Osun,Ifedayo,NA
Measles 1 Dose Coverage (Annualized),2018,66.6,Osun,Ifelodun,NA
Measles 1 Dose Coverage (Annualized),2018,83.5,Osun,Ila,NA
Measles 1 Dose Coverage (Annualized),2018,36.9,Osun,Ilesa East,NA
Measles 1 Dose Coverage (Annualized),2018,103.7,Osun,Ilesa West,NA
Measles 1 Dose Coverage (Annualized),2018,43.9,Osun,Irepodun,NA
Measles 1 Dose Coverage (Annualized),2018,48.8,Osun,Irewole,NA
Measles 1 Dose Coverage (Annualized),2018,50.7,Osun,Isokan,NA
Measles 1 Dose Coverage (Annualized),2018,69.7,Osun,Iwo,NA
Measles 1 Dose Coverage (Annualized),2018,62.2,Osun,Obokun,NA
Measles 1 Dose Coverage (Annualized),2018,55,Osun,Odo Otin,NA
Measles 1 Dose Coverage (Annualized),2018,52.6,Osun,Ola-Oluwa,NA
Measles 1 Dose Coverage (Annualized),2018,60.6,Osun,Olorunda,NA
Measles 1 Dose Coverage (Annualized),2018,40.1,Osun,Oriade,NA
Measles 1 Dose Coverage (Annualized),2018,73.7,Osun,Orolu,NA
Measles 1 Dose Coverage (Annualized),2018,55.4,Osun,Osogbo,NA
Measles 1 Dose Coverage (Annualized),2018,84.6,Oyo,Afijio,NA
Measles 1 Dose Coverage (Annualized),2018,91.6,Oyo,Akinyele,NA
Measles 1 Dose Coverage (Annualized),2018,67.2,Oyo,Atiba,NA
Measles 1 Dose Coverage (Annualized),2018,65.2,Oyo,Atisbo,NA
Measles 1 Dose Coverage (Annualized),2018,65.8,Oyo,Egbeda,NA
Measles 1 Dose Coverage (Annualized),2018,70.2,Oyo,Ibadan North East,NA
Measles 1 Dose Coverage (Annualized),2018,45.3,Oyo,Ibadan North,NA
Measles 1 Dose Coverage (Annualized),2018,69.3,Oyo,Ibadan North West,NA
Measles 1 Dose Coverage (Annualized),2018,64.4,Oyo,Ibadan South East,NA
Measles 1 Dose Coverage (Annualized),2018,65.8,Oyo,Ibadan South West,NA
Measles 1 Dose Coverage (Annualized),2018,36.4,Oyo,Ibarapa Central,NA
Measles 1 Dose Coverage (Annualized),2018,34.9,Oyo,Ibarapa East,NA
Measles 1 Dose Coverage (Annualized),2018,28.9,Oyo,Ibarapa North,NA
Measles 1 Dose Coverage (Annualized),2018,90.2,Oyo,Ido,NA
Measles 1 Dose Coverage (Annualized),2018,88.7,Oyo,Irepo,NA
Measles 1 Dose Coverage (Annualized),2018,59.9,Oyo,Iseyin,NA
Measles 1 Dose Coverage (Annualized),2018,48,Oyo,Itesiwaju,NA
Measles 1 Dose Coverage (Annualized),2018,89,Oyo,Iwajowa,NA
Measles 1 Dose Coverage (Annualized),2018,22.9,Oyo,Kajola,NA
Measles 1 Dose Coverage (Annualized),2018,56.4,Oyo,Lagelu,NA
Measles 1 Dose Coverage (Annualized),2018,83.3,Oyo,Ogbomosho North,NA
Measles 1 Dose Coverage (Annualized),2018,74.9,Oyo,Ogbomosho South,NA
Measles 1 Dose Coverage (Annualized),2018,74.1,Oyo,Ogo Oluwa,NA
Measles 1 Dose Coverage (Annualized),2018,87.8,Oyo,Olorunsogo,NA
Measles 1 Dose Coverage (Annualized),2018,65.2,Oyo,Oluyole,NA
Measles 1 Dose Coverage (Annualized),2018,55.2,Oyo,Ona Ara,NA
Measles 1 Dose Coverage (Annualized),2018,48.1,Oyo,Orelope,NA
Measles 1 Dose Coverage (Annualized),2018,86,Oyo,Ori Ire,NA
Measles 1 Dose Coverage (Annualized),2018,88.3,Oyo,Oyo East,NA
Measles 1 Dose Coverage (Annualized),2018,89.8,Oyo,Oyo West,NA
Measles 1 Dose Coverage (Annualized),2018,87.8,Oyo,Saki East,NA
Measles 1 Dose Coverage (Annualized),2018,71.4,Oyo,Saki West,NA
Measles 1 Dose Coverage (Annualized),2018,74.7,Oyo,Surulere,NA
Measles 1 Dose Coverage (Annualized),2018,60.9,Plateau,Barkin Ladi,NA
Measles 1 Dose Coverage (Annualized),2018,73.2,Plateau,Bassa,NA
Measles 1 Dose Coverage (Annualized),2018,60.9,Plateau,Bokkos,NA
Measles 1 Dose Coverage (Annualized),2018,38,Plateau,Jos East,NA
Measles 1 Dose Coverage (Annualized),2018,94.2,Plateau,Jos North,NA
Measles 1 Dose Coverage (Annualized),2018,63.9,Plateau,Jos South,NA
Measles 1 Dose Coverage (Annualized),2018,88.2,Plateau,Kanam,NA
Measles 1 Dose Coverage (Annualized),2018,44.8,Plateau,Kanke,NA
Measles 1 Dose Coverage (Annualized),2018,76.6,Plateau,Langtang North,NA
Measles 1 Dose Coverage (Annualized),2018,57,Plateau,Langtang South,NA
Measles 1 Dose Coverage (Annualized),2018,66.3,Plateau,Mangu,NA
Measles 1 Dose Coverage (Annualized),2018,80.3,Plateau,Mikang,NA
Measles 1 Dose Coverage (Annualized),2018,64.4,Plateau,Pankshin,NA
Measles 1 Dose Coverage (Annualized),2018,60,Plateau,Qua'an Pan,NA
Measles 1 Dose Coverage (Annualized),2018,41.3,Plateau,Riyom,NA
Measles 1 Dose Coverage (Annualized),2018,62,Plateau,Shendam,NA
Measles 1 Dose Coverage (Annualized),2018,20.5,Plateau,Wase,NA
Measles 1 Dose Coverage (Annualized),2018,111.6,Rivers,Abua/Odual,NA
Measles 1 Dose Coverage (Annualized),2018,88.4,Rivers,Ahoada East,NA
Measles 1 Dose Coverage (Annualized),2018,54.5,Rivers,Ahoada West,NA
Measles 1 Dose Coverage (Annualized),2018,80.4,Rivers,Akuku Toru,NA
Measles 1 Dose Coverage (Annualized),2018,63.8,Rivers,Andoni,NA
Measles 1 Dose Coverage (Annualized),2018,71.6,Rivers,Asari-Toru,NA
Measles 1 Dose Coverage (Annualized),2018,103.2,Rivers,Bonny,NA
Measles 1 Dose Coverage (Annualized),2018,58.6,Rivers,Degema,NA
Measles 1 Dose Coverage (Annualized),2018,92.3,Rivers,Eleme,NA
Measles 1 Dose Coverage (Annualized),2018,79.4,Rivers,Emohua,NA
Measles 1 Dose Coverage (Annualized),2018,102.2,Rivers,Etche,NA
Measles 1 Dose Coverage (Annualized),2018,89.4,Rivers,Gokana,NA
Measles 1 Dose Coverage (Annualized),2018,106.9,Rivers,Ikwerre,NA
Measles 1 Dose Coverage (Annualized),2018,90.5,Rivers,Khana,NA
Measles 1 Dose Coverage (Annualized),2018,101.6,Rivers,Obio/Akpor,NA
Measles 1 Dose Coverage (Annualized),2018,61.4,Rivers,Ogba/Egbema/Ndoni,NA
Measles 1 Dose Coverage (Annualized),2018,121.1,Rivers,Ogu/Bolo,NA
Measles 1 Dose Coverage (Annualized),2018,105,Rivers,Okrika,NA
Measles 1 Dose Coverage (Annualized),2018,111.3,Rivers,Omumma,NA
Measles 1 Dose Coverage (Annualized),2018,85.6,Rivers,Opobo/Nkoro,NA
Measles 1 Dose Coverage (Annualized),2018,122.1,Rivers,Oyigbo,NA
Measles 1 Dose Coverage (Annualized),2018,79.7,Rivers,Port-Harcourt,NA
Measles 1 Dose Coverage (Annualized),2018,122.2,Rivers,Tai,NA
Measles 1 Dose Coverage (Annualized),2018,51.7,Sokoto,Binji,NA
Measles 1 Dose Coverage (Annualized),2018,20,Sokoto,Bodinga,NA
Measles 1 Dose Coverage (Annualized),2018,48.2,Sokoto,Dange-Shuni,NA
Measles 1 Dose Coverage (Annualized),2018,61.1,Sokoto,Gada,NA
Measles 1 Dose Coverage (Annualized),2018,35.8,Sokoto,Goronyo,NA
Measles 1 Dose Coverage (Annualized),2018,56.8,Sokoto,Gudu,NA
Measles 1 Dose Coverage (Annualized),2018,62.4,Sokoto,Gwadabawa,NA
Measles 1 Dose Coverage (Annualized),2018,57.2,Sokoto,Illela,NA
Measles 1 Dose Coverage (Annualized),2018,54.3,Sokoto,Isa,NA
Measles 1 Dose Coverage (Annualized),2018,37.7,Sokoto,Kebbe,NA
Measles 1 Dose Coverage (Annualized),2018,38.8,Sokoto,Kware,NA
Measles 1 Dose Coverage (Annualized),2018,87,Sokoto,Rabah,NA
Measles 1 Dose Coverage (Annualized),2018,89.7,Sokoto,Sabon Birni,NA
Measles 1 Dose Coverage (Annualized),2018,48,Sokoto,Shagari,NA
Measles 1 Dose Coverage (Annualized),2018,70.2,Sokoto,Silame,NA
Measles 1 Dose Coverage (Annualized),2018,43.4,Sokoto,Sokoto North,NA
Measles 1 Dose Coverage (Annualized),2018,42.7,Sokoto,Sokoto South,NA
Measles 1 Dose Coverage (Annualized),2018,82.4,Sokoto,Tambuwal,NA
Measles 1 Dose Coverage (Annualized),2018,62.6,Sokoto,Tangaza,NA
Measles 1 Dose Coverage (Annualized),2018,57.9,Sokoto,Tureta,NA
Measles 1 Dose Coverage (Annualized),2018,66.9,Sokoto,Wamako,NA
Measles 1 Dose Coverage (Annualized),2018,62,Sokoto,Wurno,NA
Measles 1 Dose Coverage (Annualized),2018,70.5,Sokoto,Yabo,NA
Measles 1 Dose Coverage (Annualized),2018,113.7,Taraba,Ardo-Kola,NA
Measles 1 Dose Coverage (Annualized),2018,77.3,Taraba,Bali,NA
Measles 1 Dose Coverage (Annualized),2018,80.4,Taraba,Donga,NA
Measles 1 Dose Coverage (Annualized),2018,89.3,Taraba,Gashaka,NA
Measles 1 Dose Coverage (Annualized),2018,84.3,Taraba,Gassol,NA
Measles 1 Dose Coverage (Annualized),2018,107.4,Taraba,Ibi,NA
Measles 1 Dose Coverage (Annualized),2018,83.4,Taraba,Jalingo,NA
Measles 1 Dose Coverage (Annualized),2018,81.5,Taraba,Karim-Lamido,NA
Measles 1 Dose Coverage (Annualized),2018,53.2,Taraba,Kurmi,NA
Measles 1 Dose Coverage (Annualized),2018,72.3,Taraba,Lau,NA
Measles 1 Dose Coverage (Annualized),2018,80.7,Taraba,Sardauna,NA
Measles 1 Dose Coverage (Annualized),2018,93.4,Taraba,Takum,NA
Measles 1 Dose Coverage (Annualized),2018,97.1,Taraba,Ussa,NA
Measles 1 Dose Coverage (Annualized),2018,61.4,Taraba,Wukari,NA
Measles 1 Dose Coverage (Annualized),2018,89.5,Taraba,Yorro,NA
Measles 1 Dose Coverage (Annualized),2018,117.9,Taraba,Zing,NA
Measles 1 Dose Coverage (Annualized),2018,64,Yobe,Bade,NA
Measles 1 Dose Coverage (Annualized),2018,79.4,Yobe,Busari,NA
Measles 1 Dose Coverage (Annualized),2018,89.8,Yobe,Damaturu,NA
Measles 1 Dose Coverage (Annualized),2018,81.4,Yobe,Fika,NA
Measles 1 Dose Coverage (Annualized),2018,51.6,Yobe,Fune,NA
Measles 1 Dose Coverage (Annualized),2018,63.6,Yobe,Geidam,NA
Measles 1 Dose Coverage (Annualized),2018,54.3,Yobe,Gujba,NA
Measles 1 Dose Coverage (Annualized),2018,54.7,Yobe,Gulani,NA
Measles 1 Dose Coverage (Annualized),2018,59.8,Yobe,Jakusko,NA
Measles 1 Dose Coverage (Annualized),2018,77.3,Yobe,Karasuwa,NA
Measles 1 Dose Coverage (Annualized),2018,62.6,Yobe,Machina,NA
Measles 1 Dose Coverage (Annualized),2018,114.9,Yobe,Nangere,NA
