Indicator,Year,Values,State,LGA,Months
Penta 3 Coverage (Annualized),2018,1039.7,Kano,Garko,NA
Penta 3 Coverage (Annualized),2018,1008.2,Kano,Garum Mallam,NA
Penta 3 Coverage (Annualized),2018,891.8,Kano,Gaya,NA
Penta 3 Coverage (Annualized),2018,723.6,Kano,Gezawa,NA
Penta 3 Coverage (Annualized),2018,828.1,Kano,Gwale,NA
Penta 3 Coverage (Annualized),2018,1095.2,Kano,Gwarzo,NA
Penta 3 Coverage (Annualized),2018,1085.9,Kano,Kabo,NA
Penta 3 Coverage (Annualized),2018,949.2,Kano,Kano Municipal,NA
Penta 3 Coverage (Annualized),2018,960,Kano,Karaye,NA
Penta 3 Coverage (Annualized),2018,934.3,Kano,Kibiya,NA
Penta 3 Coverage (Annualized),2018,816.5,Kano,Kiru,NA
Penta 3 Coverage (Annualized),2018,957.7,Kano,Kumbotso,NA
Penta 3 Coverage (Annualized),2018,1094.7,Kano,Kunchi,NA
Penta 3 Coverage (Annualized),2018,1077,Kano,Kura,NA
Penta 3 Coverage (Annualized),2018,1062.7,Kano,Madobi,NA
Penta 3 Coverage (Annualized),2018,616.2,Kano,Makoda,NA
Penta 3 Coverage (Annualized),2018,932.2,Kano,Minjibir,NA
Penta 3 Coverage (Annualized),2018,818.4,Kano,Nasarawa,NA
Penta 3 Coverage (Annualized),2018,1060.3,Kano,Rano,NA
Penta 3 Coverage (Annualized),2018,1099.1,Kano,Rimin Gado,NA
Penta 3 Coverage (Annualized),2018,1118,Kano,Rogo,NA
Penta 3 Coverage (Annualized),2018,1126.8,Kano,Shanono,NA
Penta 3 Coverage (Annualized),2018,1187,Kano,Sumaila,NA
Penta 3 Coverage (Annualized),2018,1205.8,Kano,Takai,NA
Penta 3 Coverage (Annualized),2018,1001.4,Kano,Tarauni,NA
Penta 3 Coverage (Annualized),2018,941.2,Kano,Tofa,NA
Penta 3 Coverage (Annualized),2018,949.4,Kano,Tsanyawa,NA
Penta 3 Coverage (Annualized),2018,995.8,Kano,Tudun Wada,NA
Penta 3 Coverage (Annualized),2018,1036.4,Kano,Ungogo,NA
Penta 3 Coverage (Annualized),2018,718,Kano,Warawa,NA
Penta 3 Coverage (Annualized),2018,956,Kano,Wudil,NA
Penta 3 Coverage (Annualized),2018,830.7,Kogi,Adavi,NA
Penta 3 Coverage (Annualized),2018,1094.9,Kogi,Ajaokuta,NA
Penta 3 Coverage (Annualized),2018,985.4,Kogi,Ankpa,NA
Penta 3 Coverage (Annualized),2018,502.9,Kogi,Bassa,NA
Penta 3 Coverage (Annualized),2018,710.9,Kogi,Dekina,NA
Penta 3 Coverage (Annualized),2018,858.9,Kogi,Ibaji,NA
Penta 3 Coverage (Annualized),2018,2077.6,Kogi,Idah,NA
Penta 3 Coverage (Annualized),2018,968.1,Kogi,Igalamela-Odolu,NA
Penta 3 Coverage (Annualized),2018,1029.2,Kogi,Ijumu,NA
Penta 3 Coverage (Annualized),2018,923.9,Kogi,Kabba/Bunu,NA
Penta 3 Coverage (Annualized),2018,899.9,Kogi,Kogi,NA
Penta 3 Coverage (Annualized),2018,691.4,Kogi,Lokoja,NA
Penta 3 Coverage (Annualized),2018,1351.7,Kogi,Mopa-Muro,NA
Penta 3 Coverage (Annualized),2018,1002.6,Kogi,Ofu,NA
Penta 3 Coverage (Annualized),2018,1109.4,Kogi,Ogori/Magongo,NA
Penta 3 Coverage (Annualized),2018,1187.4,Kogi,Okehi,NA
Penta 3 Coverage (Annualized),2018,1334.8,Kogi,Okene,NA
Penta 3 Coverage (Annualized),2018,681.4,Kogi,Olamaboro,NA
Penta 3 Coverage (Annualized),2018,774.3,Kogi,Omala,NA
Penta 3 Coverage (Annualized),2018,1077.3,Kogi,Yagba East,NA
Penta 3 Coverage (Annualized),2018,883.2,Kogi,Yagba West,NA
Penta 3 Coverage (Annualized),2018,1414.9,Katsina,Bakori,NA
Penta 3 Coverage (Annualized),2018,1059.1,Katsina,Batagarawa,NA
Penta 3 Coverage (Annualized),2018,698,Katsina,Batsari,NA
Penta 3 Coverage (Annualized),2018,614.3,Katsina,Baure,NA
Penta 3 Coverage (Annualized),2018,918.8,Katsina,Bindawa,NA
Penta 3 Coverage (Annualized),2018,773.4,Katsina,Charanchi,NA
Penta 3 Coverage (Annualized),2018,1163.8,Katsina,Dan Musa,NA
Penta 3 Coverage (Annualized),2018,996.9,Katsina,Dandume,NA
Penta 3 Coverage (Annualized),2018,1573,Katsina,Danja,NA
Penta 3 Coverage (Annualized),2018,700.8,Katsina,Daura,NA
Penta 3 Coverage (Annualized),2018,1288.2,Katsina,Dutsi,NA
Penta 3 Coverage (Annualized),2018,1187.3,Katsina,Dutsin-Ma,NA
Penta 3 Coverage (Annualized),2018,1074,Katsina,Faskari,NA
Penta 3 Coverage (Annualized),2018,1043.3,Katsina,Funtua,NA
Penta 3 Coverage (Annualized),2018,788.6,Katsina,Ingawa,NA
Penta 3 Coverage (Annualized),2018,941.8,Katsina,Jibia,NA
Penta 3 Coverage (Annualized),2018,940.2,Katsina,Kafur,NA
Penta 3 Coverage (Annualized),2018,931.9,Katsina,Kaita,NA
Penta 3 Coverage (Annualized),2018,799.1,Katsina,Kankara,NA
Penta 3 Coverage (Annualized),2018,1141.3,Katsina,Kankia,NA
Penta 3 Coverage (Annualized),2018,666.8,Katsina,Katsina,NA
Penta 3 Coverage (Annualized),2018,704.9,Katsina,Kurfi,NA
Penta 3 Coverage (Annualized),2018,863.8,Katsina,Kusada,NA
Penta 3 Coverage (Annualized),2018,621.4,Katsina,Mai'Adua,NA
Penta 3 Coverage (Annualized),2018,1174.7,Katsina,Malumfashi,NA
Penta 3 Coverage (Annualized),2018,1040.4,Katsina,Mani,NA
Penta 3 Coverage (Annualized),2018,688.4,Katsina,Mashi,NA
Penta 3 Coverage (Annualized),2018,874.5,Katsina,Matazu,NA
Penta 3 Coverage (Annualized),2018,907.4,Katsina,Musawa,NA
Penta 3 Coverage (Annualized),2018,566.6,Katsina,Rimi,NA
Penta 3 Coverage (Annualized),2018,838.9,Katsina,Sabuwa,NA
Penta 3 Coverage (Annualized),2018,1012.5,Katsina,Safana,NA
Penta 3 Coverage (Annualized),2018,545.9,Katsina,Sandamu,NA
Penta 3 Coverage (Annualized),2018,596.5,Katsina,Zango,NA
Penta 3 Coverage (Annualized),2018,666.5,Kwara,Asa,NA
Penta 3 Coverage (Annualized),2018,672.1,Kwara,Baruten,NA
Penta 3 Coverage (Annualized),2018,837.2,Kwara,Edu,NA
Penta 3 Coverage (Annualized),2018,1134.7,Kwara,Ekiti,NA
Penta 3 Coverage (Annualized),2018,679.6,Kwara,Ifelodun,NA
Penta 3 Coverage (Annualized),2018,1192.9,Kwara,Ilorin East,NA
Penta 3 Coverage (Annualized),2018,1077.9,Kwara,Ilorin South,NA
Penta 3 Coverage (Annualized),2018,731.1,Kwara,Ilorin West,NA
Penta 3 Coverage (Annualized),2018,704.3,Kwara,Irepodun,NA
Penta 3 Coverage (Annualized),2018,1112,Kwara,Isin,NA
Penta 3 Coverage (Annualized),2018,826.1,Kwara,Kaiama,NA
Penta 3 Coverage (Annualized),2018,669,Kwara,Moro,NA
Penta 3 Coverage (Annualized),2018,975.6,Kwara,Offa,NA
Penta 3 Coverage (Annualized),2018,975.8,Kwara,Oke-Ero,NA
Penta 3 Coverage (Annualized),2018,837.8,Kwara,Oyun,NA
Penta 3 Coverage (Annualized),2018,1081.7,Kwara,Pategi,NA
Penta 3 Coverage (Annualized),2018,1233.3,Lagos,Agege,NA
Penta 3 Coverage (Annualized),2018,1069.7,Lagos,Ajeromi/Ifelodun,NA
Penta 3 Coverage (Annualized),2018,733.8,Lagos,Alimosho,NA
Penta 3 Coverage (Annualized),2018,765.3,Lagos,Amuwo Odofin,NA
Penta 3 Coverage (Annualized),2018,566.9,Lagos,Apapa,NA
Penta 3 Coverage (Annualized),2018,1084.8,Lagos,Badagry,NA
Penta 3 Coverage (Annualized),2018,1007.9,Lagos,Epe,NA
Penta 3 Coverage (Annualized),2018,1098.6,Lagos,Eti-Osa,NA
Penta 3 Coverage (Annualized),2018,1229.8,Lagos,Ibeju/Lekki,NA
Penta 3 Coverage (Annualized),2018,885.7,Lagos,Ifako/Ijaye,NA
Penta 3 Coverage (Annualized),2018,1055.4,Lagos,Ikeja,NA
Penta 3 Coverage (Annualized),2018,1144.2,Lagos,Ikorodu,NA
Penta 3 Coverage (Annualized),2018,816.7,Lagos,Kosofe,NA
Penta 3 Coverage (Annualized),2018,1077.4,Lagos,Lagos Island,NA
Penta 3 Coverage (Annualized),2018,923,Lagos,Lagos Mainland,NA
Penta 3 Coverage (Annualized),2018,1112.8,Lagos,Mushin,NA
Penta 3 Coverage (Annualized),2018,1024.1,Lagos,Ojo,NA
Penta 3 Coverage (Annualized),2018,1010.1,Lagos,Oshodi/Isolo,NA
Penta 3 Coverage (Annualized),2018,1128.5,Lagos,Shomolu,NA
Penta 3 Coverage (Annualized),2018,938,Lagos,Surulere,NA
Penta 3 Coverage (Annualized),2018,929.4,Nasarawa,Akwanga,NA
Penta 3 Coverage (Annualized),2018,1301.8,Nasarawa,Awe,NA
Penta 3 Coverage (Annualized),2018,1039.1,Nasarawa,Doma,NA
Penta 3 Coverage (Annualized),2018,2070.5,Nasarawa,Karu,NA
Penta 3 Coverage (Annualized),2018,496.7,Nasarawa,Keana,NA
Penta 3 Coverage (Annualized),2018,1692.6,Nasarawa,Keffi,NA
Penta 3 Coverage (Annualized),2018,1278.2,Nasarawa,Kokona,NA
Penta 3 Coverage (Annualized),2018,1229.1,Nasarawa,Lafia,NA
Penta 3 Coverage (Annualized),2018,1424.2,Nasarawa,Nasarawa Eggon,NA
Penta 3 Coverage (Annualized),2018,911,Nasarawa,Nasarawa,NA
Penta 3 Coverage (Annualized),2018,1211.8,Nasarawa,Obi,NA
Penta 3 Coverage (Annualized),2018,715.1,Nasarawa,Toto,NA
Penta 3 Coverage (Annualized),2018,1109.3,Nasarawa,Wamba,NA
Penta 3 Coverage (Annualized),2018,1494.9,Niger,Agaie,NA
Penta 3 Coverage (Annualized),2018,1381.5,Niger,Agwara,NA
Penta 3 Coverage (Annualized),2018,838.6,Niger,Bida,NA
Penta 3 Coverage (Annualized),2018,1038.4,Niger,Borgu,NA
Penta 3 Coverage (Annualized),2018,1040.5,Niger,Bosso,NA
Penta 3 Coverage (Annualized),2018,975.1,Niger,Chanchaga,NA
Penta 3 Coverage (Annualized),2018,841.5,Niger,Edati,NA
Penta 3 Coverage (Annualized),2018,1099.4,Niger,Gbako,NA
Penta 3 Coverage (Annualized),2018,1125.3,Niger,Gurara,NA
Penta 3 Coverage (Annualized),2018,1052.1,Niger,Katcha,NA
Penta 3 Coverage (Annualized),2018,1032,Niger,Kontagora,NA
Penta 3 Coverage (Annualized),2018,985,Niger,Lapai,NA
Penta 3 Coverage (Annualized),2018,1133.2,Niger,Lavun,NA
Penta 3 Coverage (Annualized),2018,835,Niger,Magama,NA
Penta 3 Coverage (Annualized),2018,915.4,Niger,Mariga,NA
Penta 3 Coverage (Annualized),2018,726.4,Niger,Mashegu,NA
Penta 3 Coverage (Annualized),2018,906.1,Niger,Mokwa,NA
Penta 3 Coverage (Annualized),2018,837.7,Niger,Muya,NA
Penta 3 Coverage (Annualized),2018,852.4,Niger,Paikoro,NA
Penta 3 Coverage (Annualized),2018,956.8,Niger,Rafi,NA
Penta 3 Coverage (Annualized),2018,1039,Niger,Rijau,NA
Penta 3 Coverage (Annualized),2018,814.1,Niger,Shiroro,NA
Penta 3 Coverage (Annualized),2018,992.3,Niger,Suleja,NA
Penta 3 Coverage (Annualized),2018,1292.2,Niger,Tafa,NA
Penta 3 Coverage (Annualized),2018,814.9,Niger,Wushishi,NA
Penta 3 Coverage (Annualized),2018,649.8,Ogun,Abeokuta North,NA
Penta 3 Coverage (Annualized),2018,979.6,Ogun,Abeokuta South,NA
Penta 3 Coverage (Annualized),2018,1120.4,Ogun,Ado Odo/Ota,NA
Penta 3 Coverage (Annualized),2018,1199.9,Ogun,Ewekoro,NA
Penta 3 Coverage (Annualized),2018,941.9,Ogun,Ifo,NA
Penta 3 Coverage (Annualized),2018,1018.6,Ogun,Ijebu East,NA
Penta 3 Coverage (Annualized),2018,1135.3,Ogun,Ijebu North East,NA
Penta 3 Coverage (Annualized),2018,1010.9,Ogun,Ijebu North,NA
Penta 3 Coverage (Annualized),2018,1458.1,Ogun,Ijebu Ode,NA
Penta 3 Coverage (Annualized),2018,1195.7,Ogun,Ikenne,NA
Penta 3 Coverage (Annualized),2018,1056.8,Ogun,Imeko Afon,NA
Penta 3 Coverage (Annualized),2018,812,Ogun,Ipokia,NA
Penta 3 Coverage (Annualized),2018,929.5,Ogun,Obafemi Owode,NA
Penta 3 Coverage (Annualized),2018,1009,Ogun,Odeda,NA
Penta 3 Coverage (Annualized),2018,1083.3,Ogun,Odogbolu,NA
Penta 3 Coverage (Annualized),2018,1058.1,Ogun,Ogun Waterside,NA
Penta 3 Coverage (Annualized),2018,1025.6,Ogun,Remo North,NA
Penta 3 Coverage (Annualized),2018,1170.6,Ogun,Sagamu,NA
Penta 3 Coverage (Annualized),2018,784.3,Ogun,Yewa North,NA
Penta 3 Coverage (Annualized),2018,1055.6,Ogun,Yewa South,NA
Penta 3 Coverage (Annualized),2018,538.2,Ondo,Akoko North East,NA
Penta 3 Coverage (Annualized),2018,714.1,Ondo,Akoko North West,NA
Penta 3 Coverage (Annualized),2018,192.2,Ondo,Akoko South East,NA
Penta 3 Coverage (Annualized),2018,577.8,Ondo,Akoko South West,NA
Penta 3 Coverage (Annualized),2018,1254.9,Ondo,Akure North,NA
Penta 3 Coverage (Annualized),2018,1122.2,Ondo,Akure South,NA
Penta 3 Coverage (Annualized),2018,1077.5,Ondo,Ese Odo,NA
Penta 3 Coverage (Annualized),2018,1102.1,Ondo,Idanre,NA
Penta 3 Coverage (Annualized),2018,298.6,Ondo,Ifedore,NA
Penta 3 Coverage (Annualized),2018,1002.4,Ondo,Ilaje,NA
Penta 3 Coverage (Annualized),2018,1186.6,Ondo,Ile-Oluji/Okeigbo,NA
Penta 3 Coverage (Annualized),2018,1038.5,Ondo,Irele,NA
Penta 3 Coverage (Annualized),2018,1492.3,Ondo,Odigbo,NA
Penta 3 Coverage (Annualized),2018,1091,Ondo,Okitipupa,NA
Penta 3 Coverage (Annualized),2018,1039.2,Ondo,Ondo East,NA
Penta 3 Coverage (Annualized),2018,933.6,Ondo,Ondo West,NA
Penta 3 Coverage (Annualized),2018,808.4,Ondo,Ose,NA
Penta 3 Coverage (Annualized),2018,1112.3,Ondo,Owo,NA
Penta 3 Coverage (Annualized),2018,458.6,Osun,Atakumosa East,NA
Penta 3 Coverage (Annualized),2018,646.3,Osun,Atakumosa West,NA
Penta 3 Coverage (Annualized),2018,866.2,Osun,Ayedaade,NA
Penta 3 Coverage (Annualized),2018,845.1,Osun,Ayedire,NA
Penta 3 Coverage (Annualized),2018,680,Osun,Boluwaduro,NA
Penta 3 Coverage (Annualized),2018,961.2,Osun,Boripe,NA
Penta 3 Coverage (Annualized),2018,681,Osun,Ede North,NA
Penta 3 Coverage (Annualized),2018,730.3,Osun,Ede South,NA
Penta 3 Coverage (Annualized),2018,749,Osun,Egbedore,NA
Penta 3 Coverage (Annualized),2018,664.6,Osun,Ejigbo,NA
Penta 3 Coverage (Annualized),2018,932.9,Osun,Ife Central,NA
Penta 3 Coverage (Annualized),2018,946.4,Osun,Ife East,NA
Penta 3 Coverage (Annualized),2018,1061.6,Osun,Ife North,NA
Penta 3 Coverage (Annualized),2018,873.4,Osun,Ife South,NA
Penta 3 Coverage (Annualized),2018,768.9,Osun,Ifedayo,NA
Penta 3 Coverage (Annualized),2018,867.4,Osun,Ifelodun,NA
Penta 3 Coverage (Annualized),2018,685.5,Osun,Ila,NA
Penta 3 Coverage (Annualized),2018,645.2,Osun,Ilesa East,NA
Penta 3 Coverage (Annualized),2018,982.1,Osun,Ilesa West,NA
Penta 3 Coverage (Annualized),2018,757.3,Osun,Irepodun,NA
Penta 3 Coverage (Annualized),2018,623.7,Osun,Irewole,NA
Penta 3 Coverage (Annualized),2018,685.6,Osun,Isokan,NA
Penta 3 Coverage (Annualized),2018,784.7,Osun,Iwo,NA
Penta 3 Coverage (Annualized),2018,795.6,Osun,Obokun,NA
Penta 3 Coverage (Annualized),2018,942.4,Osun,Odo Otin,NA
Penta 3 Coverage (Annualized),2018,483.7,Osun,Ola-Oluwa,NA
Penta 3 Coverage (Annualized),2018,745.3,Osun,Olorunda,NA
Penta 3 Coverage (Annualized),2018,734.5,Osun,Oriade,NA
Penta 3 Coverage (Annualized),2018,925.8,Osun,Orolu,NA
Penta 3 Coverage (Annualized),2018,723.5,Osun,Osogbo,NA
Penta 3 Coverage (Annualized),2018,1143.1,Oyo,Afijio,NA
Penta 3 Coverage (Annualized),2018,908.8,Oyo,Akinyele,NA
Penta 3 Coverage (Annualized),2018,838.7,Oyo,Atiba,NA
Penta 3 Coverage (Annualized),2018,891.4,Oyo,Atisbo,NA
Penta 3 Coverage (Annualized),2018,1084.2,Oyo,Egbeda,NA
Penta 3 Coverage (Annualized),2018,1197.3,Oyo,Ibadan North East,NA
Penta 3 Coverage (Annualized),2018,597.7,Oyo,Ibadan North,NA
Penta 3 Coverage (Annualized),2018,1051.3,Oyo,Ibadan North West,NA
Penta 3 Coverage (Annualized),2018,1000.5,Oyo,Ibadan South East,NA
Penta 3 Coverage (Annualized),2018,822.7,Oyo,Ibadan South West,NA
Penta 3 Coverage (Annualized),2018,617.3,Oyo,Ibarapa Central,NA
Penta 3 Coverage (Annualized),2018,430.2,Oyo,Ibarapa East,NA
Penta 3 Coverage (Annualized),2018,450.2,Oyo,Ibarapa North,NA
Penta 3 Coverage (Annualized),2018,1122.1,Oyo,Ido,NA
Penta 3 Coverage (Annualized),2018,1173.4,Oyo,Irepo,NA
Penta 3 Coverage (Annualized),2018,977,Oyo,Iseyin,NA
Penta 3 Coverage (Annualized),2018,426.1,Oyo,Itesiwaju,NA
Penta 3 Coverage (Annualized),2018,971.3,Oyo,Iwajowa,NA
Penta 3 Coverage (Annualized),2018,228.8,Oyo,Kajola,NA
Penta 3 Coverage (Annualized),2018,1019.3,Oyo,Lagelu,NA
Penta 3 Coverage (Annualized),2018,1066.6,Oyo,Ogbomosho North,NA
Penta 3 Coverage (Annualized),2018,1022.6,Oyo,Ogbomosho South,NA
Penta 3 Coverage (Annualized),2018,1076.9,Oyo,Ogo Oluwa,NA
Penta 3 Coverage (Annualized),2018,1118.5,Oyo,Olorunsogo,NA
Penta 3 Coverage (Annualized),2018,1067.6,Oyo,Oluyole,NA
Penta 3 Coverage (Annualized),2018,756.5,Oyo,Ona Ara,NA
Penta 3 Coverage (Annualized),2018,1000.6,Oyo,Orelope,NA
Penta 3 Coverage (Annualized),2018,1057.9,Oyo,Ori Ire,NA
Penta 3 Coverage (Annualized),2018,1064.5,Oyo,Oyo East,NA
Penta 3 Coverage (Annualized),2018,969.3,Oyo,Oyo West,NA
Penta 3 Coverage (Annualized),2018,865.6,Oyo,Saki East,NA
Penta 3 Coverage (Annualized),2018,692.2,Oyo,Saki West,NA
Penta 3 Coverage (Annualized),2018,1052.3,Oyo,Surulere,NA
Penta 3 Coverage (Annualized),2018,779.2,Plateau,Barkin Ladi,NA
Penta 3 Coverage (Annualized),2018,1035.2,Plateau,Bassa,NA
Penta 3 Coverage (Annualized),2018,827.3,Plateau,Bokkos,NA
Penta 3 Coverage (Annualized),2018,611.7,Plateau,Jos East,NA
Penta 3 Coverage (Annualized),2018,1078.3,Plateau,Jos North,NA
Penta 3 Coverage (Annualized),2018,766.6,Plateau,Jos South,NA
Penta 3 Coverage (Annualized),2018,787.7,Plateau,Kanam,NA
Penta 3 Coverage (Annualized),2018,667.2,Plateau,Kanke,NA
Penta 3 Coverage (Annualized),2018,894.6,Plateau,Langtang North,NA
Penta 3 Coverage (Annualized),2018,843.5,Plateau,Langtang South,NA
Penta 3 Coverage (Annualized),2018,882.2,Plateau,Mangu,NA
Penta 3 Coverage (Annualized),2018,1024.1,Plateau,Mikang,NA
Penta 3 Coverage (Annualized),2018,786.1,Plateau,Pankshin,NA
Penta 3 Coverage (Annualized),2018,960.3,Plateau,Qua'an Pan,NA
Penta 3 Coverage (Annualized),2018,677.5,Plateau,Riyom,NA
Penta 3 Coverage (Annualized),2018,945.4,Plateau,Shendam,NA
Penta 3 Coverage (Annualized),2018,981.2,Plateau,Wase,NA
Penta 3 Coverage (Annualized),2018,997,Rivers,Abua/Odual,NA
Penta 3 Coverage (Annualized),2018,1027.8,Rivers,Ahoada East,NA
Penta 3 Coverage (Annualized),2018,884.8,Rivers,Ahoada West,NA
Penta 3 Coverage (Annualized),2018,872.6,Rivers,Akuku Toru,NA
Penta 3 Coverage (Annualized),2018,1048,Rivers,Andoni,NA
Penta 3 Coverage (Annualized),2018,844.7,Rivers,Asari-Toru,NA
Penta 3 Coverage (Annualized),2018,982.5,Rivers,Bonny,NA
Penta 3 Coverage (Annualized),2018,1127.7,Rivers,Degema,NA
Penta 3 Coverage (Annualized),2018,1286.5,Rivers,Eleme,NA
Penta 3 Coverage (Annualized),2018,1215.8,Rivers,Emohua,NA
Penta 3 Coverage (Annualized),2018,1213.2,Rivers,Etche,NA
Penta 3 Coverage (Annualized),2018,1112.5,Rivers,Gokana,NA
Penta 3 Coverage (Annualized),2018,1329.2,Rivers,Ikwerre,NA
Penta 3 Coverage (Annualized),2018,1154,Rivers,Khana,NA
Penta 3 Coverage (Annualized),2018,1201,Rivers,Obio/Akpor,NA
Penta 3 Coverage (Annualized),2018,722,Rivers,Ogba/Egbema/Ndoni,NA
Penta 3 Coverage (Annualized),2018,1390.7,Rivers,Ogu/Bolo,NA
Penta 3 Coverage (Annualized),2018,1262.1,Rivers,Okrika,NA
Penta 3 Coverage (Annualized),2018,1299.4,Rivers,Omumma,NA
Penta 3 Coverage (Annualized),2018,1090.4,Rivers,Opobo/Nkoro,NA
Penta 3 Coverage (Annualized),2018,1236.5,Rivers,Oyigbo,NA
Penta 3 Coverage (Annualized),2018,933.5,Rivers,Port-Harcourt,NA
Penta 3 Coverage (Annualized),2018,1240.6,Rivers,Tai,NA
Penta 3 Coverage (Annualized),2018,934.2,Sokoto,Binji,NA
Penta 3 Coverage (Annualized),2018,424.2,Sokoto,Bodinga,NA
Penta 3 Coverage (Annualized),2018,773.6,Sokoto,Dange-Shuni,NA
Penta 3 Coverage (Annualized),2018,869.1,Sokoto,Gada,NA
Penta 3 Coverage (Annualized),2018,698.9,Sokoto,Goronyo,NA
Penta 3 Coverage (Annualized),2018,1002.9,Sokoto,Gudu,NA
Penta 3 Coverage (Annualized),2018,971,Sokoto,Gwadabawa,NA
Penta 3 Coverage (Annualized),2018,1144.3,Sokoto,Illela,NA
Penta 3 Coverage (Annualized),2018,875.9,Sokoto,Isa,NA
Penta 3 Coverage (Annualized),2018,611.9,Sokoto,Kebbe,NA
Penta 3 Coverage (Annualized),2018,753,Sokoto,Kware,NA
Penta 3 Coverage (Annualized),2018,976,Sokoto,Rabah,NA
Penta 3 Coverage (Annualized),2018,1165.8,Sokoto,Sabon Birni,NA
Penta 3 Coverage (Annualized),2018,704.5,Sokoto,Shagari,NA
Penta 3 Coverage (Annualized),2018,1128.5,Sokoto,Silame,NA
Penta 3 Coverage (Annualized),2018,671.3,Sokoto,Sokoto North,NA
Penta 3 Coverage (Annualized),2018,760.6,Sokoto,Sokoto South,NA
Penta 3 Coverage (Annualized),2018,1047,Sokoto,Tambuwal,NA
Penta 3 Coverage (Annualized),2018,1116.6,Sokoto,Tangaza,NA
Penta 3 Coverage (Annualized),2018,839.3,Sokoto,Tureta,NA
Penta 3 Coverage (Annualized),2018,1132,Sokoto,Wamako,NA
Penta 3 Coverage (Annualized),2018,903.3,Sokoto,Wurno,NA
Penta 3 Coverage (Annualized),2018,1152.2,Sokoto,Yabo,NA
Penta 3 Coverage (Annualized),2018,1389.2,Taraba,Ardo-Kola,NA
Penta 3 Coverage (Annualized),2018,1015.9,Taraba,Bali,NA
Penta 3 Coverage (Annualized),2018,1179.4,Taraba,Donga,NA
Penta 3 Coverage (Annualized),2018,1101.7,Taraba,Gashaka,NA
Penta 3 Coverage (Annualized),2018,1109.3,Taraba,Gassol,NA
Penta 3 Coverage (Annualized),2018,1186.8,Taraba,Ibi,NA
Penta 3 Coverage (Annualized),2018,1082,Taraba,Jalingo,NA
Penta 3 Coverage (Annualized),2018,1038.3,Taraba,Karim-Lamido,NA
Penta 3 Coverage (Annualized),2018,779.6,Taraba,Kurmi,NA
Penta 3 Coverage (Annualized),2018,973.3,Taraba,Lau,NA
Penta 3 Coverage (Annualized),2018,1015.7,Taraba,Sardauna,NA
Penta 3 Coverage (Annualized),2018,1091.5,Taraba,Takum,NA
Penta 3 Coverage (Annualized),2018,1102.1,Taraba,Ussa,NA
Penta 3 Coverage (Annualized),2018,751.7,Taraba,Wukari,NA
Penta 3 Coverage (Annualized),2018,1099,Taraba,Yorro,NA
Penta 3 Coverage (Annualized),2018,1235.5,Taraba,Zing,NA
Penta 3 Coverage (Annualized),2018,812.1,Yobe,Bade,NA
Penta 3 Coverage (Annualized),2018,993.9,Yobe,Busari,NA
Penta 3 Coverage (Annualized),2018,1335.6,Yobe,Damaturu,NA
Penta 3 Coverage (Annualized),2018,1321.1,Yobe,Fika,NA
Penta 3 Coverage (Annualized),2018,751.8,Yobe,Fune,NA
Penta 3 Coverage (Annualized),2018,897,Yobe,Geidam,NA
Penta 3 Coverage (Annualized),2018,956.4,Yobe,Gujba,NA
Penta 3 Coverage (Annualized),2018,1021.5,Yobe,Gulani,NA
Penta 3 Coverage (Annualized),2018,787.2,Yobe,Jakusko,NA
Penta 3 Coverage (Annualized),2018,1298.9,Yobe,Karasuwa,NA
Penta 3 Coverage (Annualized),2018,903,Yobe,Machina,NA
Penta 3 Coverage (Annualized),2018,1580.2,Yobe,Nangere,NA
Penta 3 Coverage (Annualized),2018,1257.3,Yobe,Nguru,NA
Penta 3 Coverage (Annualized),2018,1580,Yobe,Potiskum,NA
Penta 3 Coverage (Annualized),2018,1173.4,Yobe,Tarmuwa,NA
Penta 3 Coverage (Annualized),2018,504.1,Yobe,Yunusari,NA
Penta 3 Coverage (Annualized),2018,1075.4,Yobe,Yusufari,NA
Penta 3 Coverage (Annualized),2018,1084.2,Zamfara,Anka,NA
Penta 3 Coverage (Annualized),2018,1162.6,Zamfara,Bakura,NA
Penta 3 Coverage (Annualized),2018,1243.4,Zamfara,Birnin Magaji,NA
Penta 3 Coverage (Annualized),2018,1186.4,Zamfara,Bukkuyum,NA
Penta 3 Coverage (Annualized),2018,1229.1,Zamfara,Bungudu,NA
Penta 3 Coverage (Annualized),2018,1043.5,Zamfara,Gummi,NA
Penta 3 Coverage (Annualized),2018,688.9,Zamfara,Gusau,NA
Penta 3 Coverage (Annualized),2018,902.3,Zamfara,Kaura Namoda,NA
Penta 3 Coverage (Annualized),2018,1202.6,Zamfara,Maradun,NA
Penta 3 Coverage (Annualized),2018,913.4,Zamfara,Maru,NA
Penta 3 Coverage (Annualized),2018,1010.8,Zamfara,Shinkafi,NA
Penta 3 Coverage (Annualized),2018,1150,Zamfara,Talata Mafara,NA
Penta 3 Coverage (Annualized),2018,1057,Zamfara,Tsafe,NA
Penta 3 Coverage (Annualized),2018,900.2,Zamfara,Zurmi,NA
Penta 3 Coverage (Annualized),2019,901.3,Abia,State level data,NA
Penta 3 Coverage (Annualized),2019,1247.3,Adamawa,State level data,NA
Penta 3 Coverage (Annualized),2019,840.9,Akwa-Ibom,State level data,NA
Penta 3 Coverage (Annualized),2019,733.6,Anambra,State level data,NA
